# count_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y	ppms_temperature	time0
# "count"	"X"	"Y"	"X"	"Y"	"Temperature"	"time0"
# 3600
1877	0.000168205	-1.07289e-05	3.32596e-05	-1.01329e-06	267.539184570312	2062.95007824898
1878	0.000168086	-1.04905e-05	3.32894e-05	-1.01329e-06	267.606750488281	2064.09142303467
1879	0.000168205	-1.06097e-05	3.32894e-05	-9.83484e-07	267.721923828125	2065.19178295135
1880	0.000168086	-1.06097e-05	3.32596e-05	-9.83484e-07	267.810607910156	2066.28818106651
1881	0.000168086	-1.06097e-05	3.32596e-05	-1.04309e-06	267.877716064453	2067.38655686378
1882	0.000168205	-1.04905e-05	3.32596e-05	-1.04309e-06	267.992126464844	2068.47796535492
1883	0.000168086	-1.04905e-05	3.32596e-05	-1.01329e-06	268.080352783203	2069.61140084267
1884	0.000167967	-1.07289e-05	3.32298e-05	-9.83484e-07	268.148254394531	2070.70682048798
1885	0.000168205	-1.04905e-05	3.32596e-05	-9.83484e-07	268.283355712891	2071.79717254639
1886	0.000168086	-1.04905e-05	3.32894e-05	-1.04309e-06	268.351287841797	2072.88655614853
1887	0.000168205	-1.04905e-05	3.32596e-05	-1.04309e-06	268.418884277344	2073.97999429703
1888	0.000168086	-1.06097e-05	3.32596e-05	-1.01329e-06	268.553405761719	2075.12033438683
1889	0.000168086	-1.04905e-05	3.32596e-05	-9.83484e-07	268.621917724609	2076.21971917152
1890	0.000168205	-1.06097e-05	3.32596e-05	-1.04309e-06	268.736297607422	2077.31608581543
1891	0.000168205	-1.07289e-05	3.32596e-05	-9.83484e-07	268.824432373047	2078.42142915726
1892	0.000168205	-1.04905e-05	3.32596e-05	-1.01329e-06	268.892669677734	2079.51679635048
1893	0.000168205	-1.06097e-05	3.32596e-05	-1.04309e-06	269.007537841797	2080.65022492409
1894	0.000168324	-1.06097e-05	3.32298e-05	-9.83484e-07	269.09521484375	2081.74672627449
1895	0.000168205	-1.06097e-05	3.32596e-05	-1.01329e-06	269.162292480469	2082.83807706833
1896	0.000168086	-1.04905e-05	3.32596e-05	-1.01329e-06	269.2763671875	2083.93746232986
1897	0.000168205	-1.07289e-05	3.32596e-05	-1.04309e-06	269.36572265625	2085.0279147625
1898	0.000168205	-1.06097e-05	3.32596e-05	-1.01329e-06	269.433044433594	2086.15824842453
1899	0.000168205	-1.06097e-05	3.32596e-05	-1.01329e-06	269.547943115234	2087.25661063194
1900	0.000168086	-1.06097e-05	3.32596e-05	-1.04309e-06	269.636169433594	2088.36297440529
1901	0.000168086	-1.06097e-05	3.32596e-05	-1.04309e-06	269.703735351562	2089.4613366127
1902	0.000167967	-1.06097e-05	3.32596e-05	-1.01329e-06	269.818389892578	2090.55680155754
1903	0.000167967	-1.04905e-05	3.32298e-05	-9.83484e-07	269.906677246094	2091.69115114212
1904	0.000168086	-1.06097e-05	3.32298e-05	-9.83484e-07	269.975036621094	2092.78850841522
1905	0.000168086	-1.07289e-05	3.32298e-05	-9.83484e-07	270.108917236328	2093.88688230515
1906	0.000167967	-1.04905e-05	3.32298e-05	-1.01329e-06	270.176422119141	2094.9782345295
1907	0.000168205	-1.06097e-05	3.32298e-05	-1.01329e-06	270.291107177734	2096.07660031319
1908	0.000168086	-1.06097e-05	3.32596e-05	-9.83484e-07	270.380096435547	2097.21795916557
1909	0.000168086	-1.06097e-05	3.32596e-05	-1.01329e-06	270.446929931641	2098.30932831764
1910	0.000168086	-1.04905e-05	3.32298e-05	-1.04309e-06	270.561920166016	2099.40576505661
1911	0.000168086	-1.06097e-05	3.32298e-05	-1.04309e-06	270.650634765625	2100.49913334846
1912	0.000167967	-1.07289e-05	3.32298e-05	-1.01329e-06	270.718811035156	2101.59850072861
1913	0.000167967	-1.04905e-05	3.32298e-05	-1.01329e-06	270.832305908203	2102.73784017563
1914	0.000168086	-1.03713e-05	3.31702e-05	-1.01329e-06	270.920928955078	2103.84020423889
1915	0.000167967	-1.04905e-05	3.31702e-05	-9.83484e-07	270.988647460938	2104.93956851959
1916	0.000168086	-1.04905e-05	3.32e-05	-9.83484e-07	271.103485107422	2106.03693580627
1917	0.000168086	-1.06097e-05	3.32e-05	-1.01329e-06	271.1923828125	2107.13130331039
1918	0.000168205	-1.06097e-05	3.32e-05	-1.01329e-06	271.259796142578	2108.26566529274
1919	0.000167967	-1.04905e-05	3.32596e-05	-9.83484e-07	271.394500732422	2109.35905838013
1920	0.000168086	-1.04905e-05	3.32298e-05	-1.04309e-06	271.461975097656	2110.45844864845
1921	0.000167967	-1.04905e-05	3.32298e-05	-1.01329e-06	271.530151367188	2111.55981826782
1922	0.000168086	-1.04905e-05	3.32298e-05	-1.01329e-06	271.664825439453	2112.65816473961
1923	0.000168086	-1.03713e-05	3.32298e-05	-1.01329e-06	271.733245849609	2113.80150413513
1924	0.000167967	-1.04905e-05	3.32e-05	-1.01329e-06	271.847686767578	2114.90086936951
1925	0.000167967	-1.03713e-05	3.32298e-05	-1.01329e-06	271.936645507812	2115.99825406075
1926	0.000168086	-1.06097e-05	3.32298e-05	-1.01329e-06	272.00390625	2117.10359764099
1927	0.000167967	-1.04905e-05	3.32e-05	-1.01329e-06	272.118286132812	2118.19596767426
1928	0.000168086	-1.03713e-05	3.32298e-05	-9.83484e-07	272.206787109375	2119.32733130455
1929	0.000167967	-1.04905e-05	3.32298e-05	-1.01329e-06	272.274261474609	2120.42967629433
1930	0.000167967	-1.06097e-05	3.32e-05	-1.01329e-06	272.388946533203	2121.52806210518
1931	0.000167967	-1.04905e-05	3.32e-05	-1.01329e-06	272.477355957031	2122.62740731239
1932	0.000168086	-1.04905e-05	3.32e-05	-1.01329e-06	272.544555664062	2123.72977113724
1933	0.000168086	-1.04905e-05	3.32e-05	-9.83484e-07	272.659515380859	2124.86911249161
1934	0.000167967	-1.03713e-05	3.32e-05	-9.83484e-07	272.747863769531	2125.96747851372
1935	0.000168086	-1.04905e-05	3.31702e-05	-1.01329e-06	272.816009521484	2127.05984783173
1936	0.000167967	-1.04905e-05	3.31702e-05	-1.04309e-06	272.951324462891	2128.1592502594
1937	0.000167967	-1.04905e-05	3.31702e-05	-9.83484e-07	273.018798828125	2129.25961446762
1938	0.000168086	-1.04905e-05	3.31702e-05	-1.01329e-06	273.133056640625	2130.50889849663
1939	0.000168086	-1.04905e-05	3.31702e-05	-1.04309e-06	273.222076416016	2131.61027669907
1940	0.000168086	-1.06097e-05	3.31702e-05	-1.01329e-06	273.290008544922	2132.72161579132
1941	0.000168086	-1.07289e-05	3.31702e-05	-1.04309e-06	273.404205322266	2133.81898188591
1942	0.000167967	-1.06097e-05	3.31702e-05	-1.01329e-06	273.492767333984	2134.92036390305
1943	0.000168086	-1.03713e-05	3.32596e-05	-1.04309e-06	273.560211181641	2136.05476713181
1944	0.000168086	-1.04905e-05	3.32298e-05	-1.01329e-06	273.695159912109	2137.15013504028
1945	0.000168086	-1.07289e-05	3.32298e-05	-9.83484e-07	273.76318359375	2138.24950051308
1946	0.000167967	-1.04905e-05	3.31702e-05	-9.53682e-07	273.877410888672	2139.3498647213
1947	0.000168086	-1.06097e-05	3.31702e-05	-9.53682e-07	273.966125488281	2140.44922947884
1948	0.000167848	-1.06097e-05	3.32e-05	-9.83484e-07	274.033874511719	2141.58257603645
1949	0.000167848	-1.04905e-05	3.32e-05	-1.04309e-06	274.148742675781	2142.67596173286
1950	0.000168086	-1.06097e-05	3.31702e-05	-1.07289e-06	274.237182617188	2143.76831269264
1951	0.000168086	-1.03713e-05	3.31702e-05	-1.04309e-06	274.303924560547	2144.86667847633
1952	0.000167848	-1.06097e-05	3.31702e-05	-1.04309e-06	274.418365478516	2145.95809817314
1953	0.000167848	-1.04905e-05	3.31702e-05	-1.01329e-06	274.507629394531	2147.1024286747
1954	0.000168086	-1.06097e-05	3.31702e-05	-1.04309e-06	274.57568359375	2148.19978547096
1955	0.000167967	-1.06097e-05	3.31702e-05	-1.04309e-06	274.689514160156	2149.30030250549
1956	0.000167967	-1.04905e-05	3.31702e-05	-1.04309e-06	274.777954101562	2150.4016661644
1957	0.000168086	-1.06097e-05	3.31702e-05	-1.07289e-06	274.845703125	2151.49603581429
1958	0.000168086	-1.06097e-05	3.31702e-05	-1.04309e-06	274.960906982422	2152.62937927246
1959	0.000167967	-1.06097e-05	3.31702e-05	-1.04309e-06	275.048522949219	2153.72674560547
1960	0.000168205	-1.03713e-05	3.31702e-05	-1.04309e-06	275.163299560547	2154.81811523438
1961	0.000168086	-1.04905e-05	3.31702e-05	-1.01329e-06	275.252075195312	2155.92047858238
1962	0.000168086	-1.07289e-05	3.31404e-05	-1.04309e-06	275.319396972656	2157.01984453201
1963	0.000168205	-1.03713e-05	3.31404e-05	-1.04309e-06	275.433898925781	2158.16618204117
1964	0.000167967	-1.06097e-05	3.31404e-05	-1.01329e-06	275.522766113281	2159.25855112076
1965	0.000167967	-1.04905e-05	3.31404e-05	-1.04309e-06	275.590148925781	2160.35591697693
1966	0.000168086	-1.04905e-05	3.31404e-05	-1.04309e-06	275.704956054688	2161.44730520248
1967	0.000168205	-1.06097e-05	3.31702e-05	-1.04309e-06	275.793731689453	2162.54670214653
1968	0.000167967	-1.04905e-05	3.31404e-05	-9.83484e-07	275.861541748047	2163.68804311752
1969	0.000167967	-1.04905e-05	3.31702e-05	-9.83484e-07	275.975921630859	2164.77741360664
1970	0.000168086	-1.03713e-05	3.31702e-05	-1.01329e-06	276.06494140625	2165.8757610321
1971	0.000167728	-1.04905e-05	3.31404e-05	-1.01329e-06	276.132110595703	2166.96819496155
1972	0.000167848	-1.06097e-05	3.31404e-05	-1.01329e-06	276.246948242188	2168.06856036186
1973	0.000168086	-1.03713e-05	3.31702e-05	-1.04309e-06	276.334808349609	2169.21189951897
1974	0.000167967	-1.06097e-05	3.31404e-05	-1.04309e-06	276.402587890625	2170.31128287315
1975	0.000167967	-1.06097e-05	3.31702e-05	-1.04309e-06	276.538360595703	2171.411632061
1976	0.000168086	-1.03713e-05	3.31404e-05	-1.01329e-06	276.605834960938	2172.50909399986
1977	0.000168086	-1.06097e-05	3.31404e-05	-1.01329e-06	276.720489501953	2173.6094391346
1978	0.000168086	-1.04905e-05	3.31404e-05	-1.01329e-06	276.808685302734	2174.75777649879
1979	0.000167967	-1.07289e-05	3.31404e-05	-1.04309e-06	276.876770019531	2175.86015844345
1980	0.000167967	-1.03713e-05	3.31404e-05	-1.01329e-06	276.991912841797	2176.96150326729
1981	0.000167848	-1.06097e-05	3.31404e-05	-1.04309e-06	277.079803466797	2178.06988096237
1982	0.000167967	-1.04905e-05	3.31404e-05	-1.04309e-06	277.147766113281	2179.16624069214
1983	0.000168086	-1.04905e-05	3.31404e-05	-1.04309e-06	277.261383056641	2180.3085706234
1984	0.000167967	-1.06097e-05	3.31106e-05	-1.04309e-06	277.349548339844	2181.41094946861
1985	0.000168086	-1.04905e-05	3.31404e-05	-1.04309e-06	277.417938232422	2182.50832009315
1986	0.000167967	-1.06097e-05	3.31404e-05	-1.04309e-06	277.531860351562	2183.60667943954
1987	0.000167967	-1.04905e-05	3.31404e-05	-1.01329e-06	277.62158203125	2184.69803667068
1988	0.000167848	-1.03713e-05	3.31404e-05	-1.01329e-06	277.688201904297	2185.82738304138
1989	0.000167848	-1.04905e-05	3.31106e-05	-9.83484e-07	277.823150634766	2186.92574954033
1990	0.000168086	-1.06097e-05	3.31702e-05	-9.83484e-07	277.89111328125	2188.01711988449
1991	0.000167967	-1.07289e-05	3.31404e-05	-1.04309e-06	277.959075927734	2189.12050008774
1992	0.000168086	-1.06097e-05	3.31106e-05	-1.04309e-06	278.0947265625	2190.21893262863
1993	0.000168205	-1.04905e-05	3.31106e-05	-1.04309e-06	278.162384033203	2191.35627532005
1994	0.000167967	-1.06097e-05	3.31404e-05	-1.04309e-06	278.276397705078	2192.45963835716
1995	0.000168086	-1.04905e-05	3.31404e-05	-9.83484e-07	278.365447998047	2193.55805063248
1996	0.000168086	-1.06097e-05	3.31106e-05	-1.01329e-06	278.433349609375	2194.65340304375
1997	0.000167967	-1.06097e-05	3.31106e-05	-9.83484e-07	278.546752929688	2195.74577236176
1998	0.000167967	-1.03713e-05	3.31404e-05	-9.83484e-07	278.635894775391	2196.88011646271
1999	0.000167967	-1.04905e-05	3.31702e-05	-1.04309e-06	278.703857421875	2197.97749066353
2000	0.000168086	-1.06097e-05	3.31404e-05	-1.04309e-06	278.818298339844	2199.07686090469
2001	0.000167848	-1.07289e-05	3.31404e-05	-1.01329e-06	278.906402587891	2200.16723847389
2002	0.000167848	-1.04905e-05	3.31404e-05	-1.01329e-06	278.974273681641	2201.25866866112
2003	0.000168086	-1.04905e-05	3.31702e-05	-1.01329e-06	279.088806152344	2202.40000867844
2004	0.000168086	-1.07289e-05	3.31404e-05	-1.01329e-06	279.177734375	2203.49937462807
2005	0.000167967	-1.04905e-05	3.31404e-05	-1.01329e-06	279.2451171875	2204.5977408886
2006	0.000167967	-1.04905e-05	3.31404e-05	-1.04309e-06	279.380462646484	2205.70210433006
2007	0.000168086	-1.06097e-05	3.31404e-05	-9.83484e-07	279.448608398438	2206.80147075653
2008	0.000168086	-1.04905e-05	3.31404e-05	-1.04309e-06	279.56298828125	2207.9468061924
2009	0.000168086	-1.06097e-05	3.31106e-05	-1.04309e-06	279.650756835938	2209.04617071152
2010	0.000168086	-1.03713e-05	3.31404e-05	-1.04309e-06	279.719360351562	2210.15253376961
2011	0.000167967	-1.06097e-05	3.31106e-05	-1.01329e-06	279.833099365234	2211.24989938736
2012	0.000167848	-1.04905e-05	3.31404e-05	-1.01329e-06	279.921539306641	2212.34642124176
2013	0.000167967	-1.04905e-05	3.31404e-05	-1.04309e-06	279.989807128906	2213.48584651947
2014	0.000168086	-1.06097e-05	3.31106e-05	-1.04309e-06	280.104034423828	2214.57921981812
2015	0.000168086	-1.04905e-05	3.31106e-05	-1.04309e-06	280.193115234375	2215.67658233643
2016	0.000167967	-1.03713e-05	3.31106e-05	-1.04309e-06	280.259796142578	2216.77665662766
2017	0.000168205	-1.04905e-05	3.31106e-05	-9.83484e-07	280.374877929688	2217.8670091629
2018	0.000168205	-1.07289e-05	3.31106e-05	-1.04309e-06	280.463653564453	2219.0133471489
2019	0.000168086	-1.04905e-05	3.31106e-05	-1.01329e-06	280.531524658203	2220.10971426964
2020	0.000168205	-1.04905e-05	3.31106e-05	-1.01329e-06	280.666748046875	2221.21107792854
2021	0.000168086	-1.06097e-05	3.31106e-05	-1.01329e-06	280.735046386719	2222.30744504929
2022	0.000168086	-1.04905e-05	3.31106e-05	-1.04309e-06	280.801849365234	2223.39881396294
2023	0.000168086	-1.06097e-05	3.31404e-05	-1.04309e-06	280.937377929688	2224.53615736961
2024	0.000168086	-1.06097e-05	3.31106e-05	-1.04309e-06	281.005187988281	2225.62752699852
2025	0.000168205	-1.06097e-05	3.31106e-05	-1.04309e-06	281.119995117188	2226.72791051865
2026	0.000168205	-1.06097e-05	3.31106e-05	-1.04309e-06	281.209197998047	2227.82627034187
2027	0.000168205	-1.06097e-05	3.31106e-05	-1.04309e-06	281.277069091797	2228.92970871925
2028	0.000168086	-1.04905e-05	3.31106e-05	-1.01329e-06	281.391998291016	2230.06604743004
2029	0.000168086	-1.04905e-05	3.31404e-05	-1.01329e-06	281.480560302734	2231.16141533852
2030	0.000168205	-1.06097e-05	3.31404e-05	-1.01329e-06	281.548095703125	2232.25978040695
2031	0.000168086	-1.06097e-05	3.31106e-05	-1.01329e-06	281.661834716797	2233.35814595222
2032	0.000168086	-1.04905e-05	3.31404e-05	-1.04309e-06	281.750305175781	2234.45651197433
2033	0.000168205	-1.04905e-05	3.31404e-05	-1.04309e-06	281.818084716797	2235.58186149597
2034	0.000168324	-1.04905e-05	3.31106e-05	-1.04309e-06	281.933074951172	2236.68124604225
2035	0.000168086	-1.06097e-05	3.31404e-05	-1.04309e-06	282.021789550781	2237.77759408951
2036	0.000168205	-1.04905e-05	3.31404e-05	-1.04309e-06	282.088714599609	2238.87596750259
2037	0.000168205	-1.04905e-05	3.31106e-05	-1.04309e-06	282.204162597656	2239.96633052826
2038	0.000168205	-1.04905e-05	3.31106e-05	-1.04309e-06	282.291870117188	2241.09067988396
2039	0.000168086	-1.06097e-05	3.31404e-05	-1.04309e-06	282.360168457031	2242.18813681602
2040	0.000168086	-1.03713e-05	3.31404e-05	-1.04309e-06	282.495697021484	2243.29049968719
2041	0.000168205	-1.04905e-05	3.31106e-05	-1.04309e-06	282.562194824219	2244.3868663311
2042	0.000168086	-1.04905e-05	3.31404e-05	-1.04309e-06	282.63037109375	2245.47823667526
2043	0.000168205	-1.06097e-05	3.31404e-05	-1.04309e-06	282.766052246094	2246.61959433556
2044	0.000168324	-1.03713e-05	3.31106e-05	-1.01329e-06	282.833343505859	2247.71596193314
2045	0.000168444	-1.04905e-05	3.30808e-05	-1.04309e-06	282.947235107422	2248.80831241608
2046	0.000168324	-1.06097e-05	3.31106e-05	-1.01329e-06	283.036285400391	2249.90569639206
2047	0.000168324	-1.04905e-05	3.31404e-05	-1.04309e-06	283.10400390625	2250.99804854393
2048	0.000168205	-1.03713e-05	3.31404e-05	-1.01329e-06	283.218566894531	2252.14938259125
2049	0.000168086	-1.06097e-05	3.31106e-05	-1.01329e-06	283.306945800781	2253.24974775314
2050	0.000168205	-1.04905e-05	3.31404e-05	-1.04309e-06	283.374755859375	2254.34811353683
2051	0.000168205	-1.06097e-05	3.31106e-05	-1.04309e-06	283.489227294922	2255.43950128555
2052	0.000168086	-1.06097e-05	3.31404e-05	-1.01329e-06	283.577880859375	2256.54084682465
2053	0.000168086	-1.04905e-05	3.31106e-05	-1.04309e-06	283.692626953125	2257.73715543747
2054	0.000168086	-1.04905e-05	3.31106e-05	-1.01329e-06	283.781158447266	2258.82952570915
2055	0.000168205	-1.04905e-05	3.31106e-05	-1.01329e-06	283.848510742188	2259.92989087105
2056	0.000168444	-1.04905e-05	3.31106e-05	-1.01329e-06	283.96337890625	2261.02725601196
2057	0.000168324	-1.06097e-05	3.31106e-05	-1.01329e-06	284.051971435547	2262.11962556839
2058	0.000168086	-1.04905e-05	3.31404e-05	-1.04309e-06	284.119598388672	2263.24197673798
2059	0.000167848	-1.06097e-05	3.31106e-05	-1.04309e-06	284.234344482422	2264.34134197235
2060	0.000168086	-1.04905e-05	3.31404e-05	-1.04309e-06	284.322296142578	2265.43770909309
2061	0.000168205	-1.06097e-05	3.31404e-05	-1.04309e-06	284.390167236328	2266.53707408905
2062	0.000168205	-1.04905e-05	3.31106e-05	-1.01329e-06	284.505798339844	2267.63643860817
2063	0.000168324	-1.04905e-05	3.31106e-05	-1.04309e-06	284.593444824219	2268.76178860664
2064	0.000168205	-1.04905e-05	3.31106e-05	-1.07289e-06	284.660430908203	2269.85817337036
2065	0.000168205	-1.06097e-05	3.31106e-05	-1.04309e-06	284.775054931641	2270.94854402542
2066	0.000167967	-1.06097e-05	3.31106e-05	-9.83484e-07	284.864105224609	2272.04591035843
2067	0.000168086	-1.04905e-05	3.31404e-05	-1.04309e-06	284.931732177734	2273.14627432823
2068	0.000168324	-1.04905e-05	3.31106e-05	-1.04309e-06	285.046081542969	2274.26061320305
2069	0.000168205	-1.04905e-05	3.31106e-05	-1.07289e-06	285.135009765625	2275.35997915268
2070	0.000168324	-1.06097e-05	3.30808e-05	-1.04309e-06	285.202697753906	2276.45936250687
2071	0.000168086	-1.04905e-05	3.31106e-05	-1.04309e-06	285.337707519531	2277.5607085228
2072	0.000168324	-1.06097e-05	3.31106e-05	-1.04309e-06	285.404876708984	2278.65907335281
2073	0.000168086	-1.04905e-05	3.31106e-05	-1.01329e-06	285.520355224609	2279.78142499924
2074	0.000168086	-1.06097e-05	3.31106e-05	-1.04309e-06	285.608520507812	2280.87981033325
2075	0.000168205	-1.04905e-05	3.31106e-05	-1.04309e-06	285.676300048828	2281.97615790367
2076	0.000168324	-1.04905e-05	3.31106e-05	-1.04309e-06	285.790557861328	2283.07952046394
2077	0.000168205	-1.06097e-05	3.31106e-05	-1.01329e-06	285.878814697266	2284.18498086929
2078	0.000168205	-1.04905e-05	3.31106e-05	-1.04309e-06	285.946838378906	2285.3013343811
2079	0.000168205	-1.04905e-05	3.31106e-05	-1.04309e-06	286.06103515625	2286.39970064163
2080	0.000168324	-1.06097e-05	3.31106e-05	-1.04309e-06	286.149749755859	2287.49719333649
2081	0.000168086	-1.06097e-05	3.31106e-05	-1.04309e-06	286.21728515625	2288.60051321983
2082	0.000168086	-1.03713e-05	3.31106e-05	-1.04309e-06	286.332153320312	2289.69787883759
2083	0.000168205	-1.06097e-05	3.31106e-05	-1.04309e-06	286.420745849609	2290.82322788239
2084	0.000168444	-1.07289e-05	3.31106e-05	-1.04309e-06	286.487945556641	2291.9215939045
2085	0.000168324	-1.04905e-05	3.31106e-05	-1.04309e-06	286.602569580078	2293.02003622055
2086	0.000168324	-1.04905e-05	3.31106e-05	-1.04309e-06	286.691040039062	2294.12246727943
2087	0.000168205	-1.07289e-05	3.31404e-05	-1.01329e-06	286.758911132812	2295.21783542633
2088	0.000168086	-1.04905e-05	3.30808e-05	-1.04309e-06	286.894653320312	2296.33874058723
2089	0.000168205	-1.06097e-05	3.30808e-05	-1.04309e-06	286.961975097656	2297.43710660934
2090	0.000168205	-1.04905e-05	3.30808e-05	-1.04309e-06	287.028961181641	2298.52947592735
2091	0.000168324	-1.06097e-05	3.30808e-05	-1.04309e-06	287.164855957031	2299.62784147263
2092	0.000168205	-1.06097e-05	3.31106e-05	-1.04309e-06	287.232818603516	2300.72622656822
2093	0.000168324	-1.04905e-05	3.31106e-05	-1.04309e-06	287.346557617188	2301.85157585144
2094	0.000168205	-1.04905e-05	3.31106e-05	-1.04309e-06	287.435668945312	2302.9479238987
2095	0.000168444	-1.04905e-05	3.31106e-05	-1.01329e-06	287.503112792969	2304.04129242897
2096	0.000168324	-1.06097e-05	3.31404e-05	-1.01329e-06	287.617736816406	2305.13765859604
2097	0.000168086	-1.06097e-05	3.31106e-05	-1.04309e-06	287.706176757812	2306.22603058815
2098	0.000168086	-1.04905e-05	3.31106e-05	-1.04309e-06	287.773315429688	2307.34341716766
2099	0.000168086	-1.04905e-05	3.30808e-05	-1.04309e-06	287.888031005859	2308.43578600883
2100	0.000168086	-1.04905e-05	3.31106e-05	-1.01329e-06	287.9765625	2309.53015422821
2101	0.000168205	-1.03713e-05	3.30808e-05	-1.04309e-06	288.044708251953	2310.63051915169
2102	0.000168324	-1.06097e-05	3.31106e-05	-1.04309e-06	288.158599853516	2311.72788524628
2103	0.000168205	-1.04905e-05	3.31404e-05	-1.01329e-06	288.246795654297	2312.8512711525
2104	0.000168205	-1.06097e-05	3.31106e-05	-1.04309e-06	288.314453125	2313.94868636131
2105	0.000168324	-1.04905e-05	3.31106e-05	-1.07289e-06	288.429779052734	2315.04806876183
2106	0.000168324	-1.06097e-05	3.30808e-05	-1.04309e-06	288.518432617188	2316.14743280411
2107	0.000168086	-1.04905e-05	3.30808e-05	-1.07289e-06	288.586547851562	2317.24678230286
2108	0.000168324	-1.04905e-05	3.30808e-05	-1.04309e-06	288.721252441406	2318.36913347244
2109	0.000168324	-1.04905e-05	3.30808e-05	-1.04309e-06	288.789398193359	2319.46758365631
2110	0.000168205	-1.06097e-05	3.30808e-05	-1.04309e-06	288.857177734375	2320.56705164909
2111	0.000168086	-1.04905e-05	3.31106e-05	-9.83484e-07	288.991821289062	2321.65940260887
2112	0.000168205	-1.04905e-05	3.31404e-05	-1.01329e-06	289.059844970703	2322.75576996803
2113	0.000168444	-1.04905e-05	3.30808e-05	-1.04309e-06	289.127502441406	2323.87012577057
2114	0.000168324	-1.04905e-05	3.30808e-05	-1.04309e-06	289.263214111328	2324.97048997879
2115	0.000168444	-1.06097e-05	3.31106e-05	-1.07289e-06	289.330718994141	2326.06885671616
2116	0.000168205	-1.06097e-05	3.30808e-05	-1.04309e-06	289.444946289062	2327.1662902832
2117	0.000168205	-1.06097e-05	3.30808e-05	-1.04309e-06	289.533325195312	2328.25866007805
2118	0.000168444	-1.04905e-05	3.30808e-05	-1.04309e-06	289.601104736328	2329.38302707672
2119	0.000168324	-1.04905e-05	3.30808e-05	-1.07289e-06	289.715209960938	2330.47649979591
2120	0.000168086	-1.06097e-05	3.30808e-05	-1.04309e-06	289.804290771484	2331.56587076187
2121	0.000168086	-1.06097e-05	3.30808e-05	-1.04309e-06	289.871337890625	2332.6622197628
2122	0.000168086	-1.04905e-05	3.31106e-05	-1.04309e-06	289.986145019531	2333.76258444786
2123	0.000168205	-1.04905e-05	3.30808e-05	-1.01329e-06	290.074920654297	2334.88493561745
2124	0.000168444	-1.06097e-05	3.30808e-05	-1.04309e-06	290.143188476562	2335.97933650017
2125	0.000168205	-1.06097e-05	3.3051e-05	-1.01329e-06	290.256927490234	2337.07670235634
2126	0.000168205	-1.03713e-05	3.30808e-05	-1.04309e-06	290.345397949219	2338.17906951904
2127	0.000168324	-1.06097e-05	3.30808e-05	-1.04309e-06	290.412963867188	2339.27643060684
2128	0.000168205	-1.04905e-05	3.30808e-05	-1.04309e-06	290.528167724609	2340.38878846169
2129	0.000168324	-1.04905e-05	3.3051e-05	-1.07289e-06	290.616546630859	2341.4901702404
2130	0.000168205	-1.04905e-05	3.3051e-05	-1.04309e-06	290.684539794922	2342.58852744102
2131	0.000168324	-1.04905e-05	3.30808e-05	-1.07289e-06	290.818695068359	2343.69090414047
2132	0.000168205	-1.06097e-05	3.30808e-05	-1.07289e-06	290.886962890625	2344.78726696968
2133	0.000168205	-1.03713e-05	3.30808e-05	-1.04309e-06	291.001190185547	2345.92662143707
2134	0.000168205	-1.04905e-05	3.30808e-05	-1.01329e-06	291.089508056641	2347.01797795296
2135	0.000168324	-1.06097e-05	3.30808e-05	-1.04309e-06	291.157836914062	2348.11836123466
2136	0.000168205	-1.06097e-05	3.30808e-05	-1.07289e-06	291.272155761719	2349.22079563141
2137	0.000168205	-1.06097e-05	3.30808e-05	-1.07289e-06	291.360382080078	2350.31707239151
2138	0.000168205	-1.06097e-05	3.30808e-05	-1.07289e-06	291.428558349609	2351.45941281319
2139	0.000168086	-1.04905e-05	3.30808e-05	-1.04309e-06	291.542816162109	2352.55678915977
2140	0.000168205	-1.03713e-05	3.3051e-05	-1.04309e-06	291.631469726562	2353.647149086
2141	0.000168205	-1.04905e-05	3.3051e-05	-1.04309e-06	291.699340820312	2354.74953198433
2142	0.000168086	-1.04905e-05	3.31106e-05	-1.04309e-06	291.813720703125	2355.84896421432
2143	0.000168205	-1.03713e-05	3.30808e-05	-1.07289e-06	291.902648925781	2356.98632526398
2144	0.000168086	-1.04905e-05	3.30808e-05	-1.04309e-06	291.970581054688	2358.07767748833
2145	0.000168205	-1.06097e-05	3.30808e-05	-1.04309e-06	292.084106445312	2359.18004059792
2146	0.000168205	-1.03713e-05	3.30808e-05	-1.04309e-06	292.173492431641	2360.27650904655
2147	0.000168324	-1.04905e-05	3.30212e-05	-1.04309e-06	292.24072265625	2361.36886072159
2148	0.000168205	-1.06097e-05	3.3051e-05	-1.04309e-06	292.376159667969	2362.51029157639
2149	0.000168086	-1.04905e-05	3.3051e-05	-1.04309e-06	292.444030761719	2363.61065602303
2150	0.000168205	-1.06097e-05	3.30212e-05	-1.07289e-06	292.55810546875	2364.7110209465
2151	0.000167967	-1.04905e-05	3.30808e-05	-1.04309e-06	292.647064208984	2365.81138563156
2152	0.000168205	-1.03713e-05	3.30808e-05	-1.04309e-06	292.714019775391	2366.9098033905
2153	0.000168086	-1.06097e-05	3.3051e-05	-1.04309e-06	292.829162597656	2368.05014324188
2154	0.000167967	-1.06097e-05	3.3051e-05	-1.04309e-06	292.917266845703	2369.14849209785
