# ppms_field_set_stable_set	k2200_voltage_set	lockin1_X	lockin1_Y	lockin2_X
# "Magnetic Field"	"voltage"	"X"	"Y"	"X"
# 46	101
2000	3.5	5.18563e-06	3.5763e-07	8.34469e-07
2000	3.4	5.24524e-06	3.87432e-07	8.64271e-07
2000	3.3	5.54326e-06	1.1921e-07	9.23876e-07
2000	3.2	5.81148e-06	3.27827e-07	1.04309e-06
2000	3.1	6.22871e-06	4.17234e-07	1.1623e-06
2000	3	6.40753e-06	2.68223e-07	1.1623e-06
2000	2.9	6.55654e-06	3.5763e-07	1.2219e-06
2000	2.8	6.88437e-06	3.5763e-07	1.28151e-06
2000	2.7	7.09298e-06	2.98025e-07	1.28151e-06
2000	2.6	7.62945e-06	3.27827e-07	1.31131e-06
2000	2.5	8.1957e-06	2.68223e-07	1.46032e-06
2000	2.4	8.61293e-06	1.78815e-07	1.54973e-06
2000	2.3	9.03016e-06	1.78815e-07	1.72854e-06
2000	2.2	9.20898e-06	1.78815e-07	1.69874e-06
2000	2.1	9.5368e-06	5.96051e-08	1.69874e-06
2000	2	1.02521e-05	8.94074e-08	1.75834e-06
2000	1.9	1.11461e-05	0	1.87755e-06
2000	1.8	1.20104e-05	0	1.99677e-06
2000	1.7	1.31131e-05	-2.98025e-08	2.23519e-06
2000	1.6	1.4484e-05	-1.1921e-07	2.3544e-06
2000	1.5	1.55867e-05	-2.68223e-07	2.3842e-06
2000	1.4	1.59444e-05	-3.87432e-07	2.08618e-06
2000	1.3	1.71066e-05	-4.17234e-07	1.99677e-06
2000	1.2	1.93716e-05	-7.74864e-07	2.17558e-06
2000	1.1	2.18452e-05	-1.1623e-06	2.83124e-06
2000	1	2.52725e-05	-1.72854e-06	3.6061e-06
2000	0.9	2.83123e-05	-2.05637e-06	4.47038e-06
2000	0.799999999999999	2.74481e-05	-1.90736e-06	5.00682e-06
2000	0.699999999999999	2.48851e-05	-1.40072e-06	4.44058e-06
2000	0.6	2.79249e-05	-1.81795e-06	4.44058e-06
2000	0.5	3.48988e-05	-3.42728e-06	5.45385e-06
2000	0.399999999999999	4.49123e-05	-6.16911e-06	7.3612e-06
2000	0.299999999999999	5.52537e-05	-1.01328e-05	9.4772e-06
2000	0.199999999999999	6.74133e-05	-1.61828e-05	1.16528e-05
2000	0.0999999999999996	7.99601e-05	-2.37228e-05	1.39475e-05
2000	0	8.91094e-05	-3.09946e-05	1.50204e-05

2200	10	2.3544e-06	3.5763e-07	3.5763e-07
2200	9.9	2.3842e-06	3.87432e-07	3.5763e-07
2200	9.8	2.3246e-06	4.17234e-07	3.5763e-07
2200	9.7	2.3246e-06	3.5763e-07	4.47037e-07
2200	9.6	2.3544e-06	3.5763e-07	3.87432e-07
2200	9.5	2.53321e-06	4.47037e-07	4.17234e-07
2200	9.4	2.53321e-06	2.3842e-07	3.87432e-07
2200	9.3	2.414e-06	3.5763e-07	3.27827e-07
2200	9.2	2.3544e-06	2.98025e-07	3.5763e-07
2200	9.1	2.47361e-06	3.27827e-07	3.87432e-07
2200	9	2.62262e-06	4.17234e-07	4.17234e-07
2200	8.9	2.65242e-06	3.5763e-07	4.47037e-07
2200	8.8	2.50341e-06	3.87432e-07	4.47037e-07
2200	8.7	2.71203e-06	4.17234e-07	3.87432e-07
2200	8.6	2.71203e-06	3.5763e-07	3.87432e-07
2200	8.5	2.59282e-06	2.98025e-07	3.87432e-07
2200	8.4	2.50341e-06	2.3842e-07	3.87432e-07
2200	8.3	2.68222e-06	3.27827e-07	4.47037e-07
2200	8.2	2.65242e-06	4.17234e-07	4.47037e-07
2200	8.1	2.92064e-06	2.68223e-07	5.06643e-07
2200	8	2.80143e-06	2.08617e-07	4.76841e-07
2200	7.9	2.80143e-06	3.27827e-07	4.47037e-07
2200	7.8	2.77163e-06	3.87432e-07	4.47037e-07
2200	7.7	2.77163e-06	4.47037e-07	4.76841e-07
2200	7.6	2.65242e-06	3.87432e-07	4.76841e-07
2200	7.5	2.86104e-06	3.27827e-07	5.06643e-07
2200	7.4	2.83124e-06	2.3842e-07	5.06643e-07
2200	7.3	3.01005e-06	3.27827e-07	5.06643e-07
2200	7.2	3.03985e-06	2.3842e-07	5.06643e-07
2200	7.1	3.01005e-06	4.17234e-07	5.36445e-07
2200	7	3.01005e-06	3.87432e-07	5.06643e-07
2200	6.9	3.01005e-06	3.87432e-07	4.76841e-07
2200	6.8	3.03985e-06	4.17234e-07	5.36445e-07
2200	6.7	3.09946e-06	2.3842e-07	5.66248e-07
2200	6.6	3.24847e-06	3.27827e-07	5.9605e-07
2200	6.5	3.24847e-06	2.68223e-07	5.66248e-07
2200	6.4	3.33787e-06	2.98025e-07	5.9605e-07
2200	6.3	3.24847e-06	2.08617e-07	5.9605e-07
2200	6.2	3.21867e-06	2.08617e-07	5.9605e-07
2200	6.1	3.18886e-06	3.5763e-07	5.9605e-07
2200	6	3.24847e-06	2.98025e-07	6.25852e-07
2200	5.9	3.48689e-06	3.5763e-07	6.25852e-07
2200	5.8	3.57629e-06	3.87432e-07	6.85457e-07
2200	5.7	3.6955e-06	3.87432e-07	7.45062e-07
2200	5.6	3.81473e-06	5.06643e-07	7.15259e-07
2200	5.5	3.7253e-06	3.5763e-07	7.15259e-07
2200	5.4	3.6657e-06	2.98025e-07	6.25852e-07
2200	5.3	3.51669e-06	3.27827e-07	6.55655e-07
2200	5.2	3.6955e-06	3.27827e-07	7.15259e-07
2200	5.1	3.87433e-06	4.47037e-07	7.45062e-07
2200	5	4.17235e-06	3.5763e-07	7.74864e-07
2200	4.9	4.23196e-06	2.08617e-07	7.74864e-07
2200	4.8	4.26176e-06	3.27827e-07	8.04666e-07
2200	4.7	4.23196e-06	3.87432e-07	7.45062e-07
2200	4.6	4.23196e-06	3.27827e-07	7.45062e-07
2200	4.5	4.23196e-06	3.5763e-07	7.74864e-07
2200	4.4	4.50018e-06	2.98025e-07	8.64271e-07
2200	4.3	4.67899e-06	3.5763e-07	9.23876e-07
2200	4.2	4.97702e-06	3.5763e-07	8.34469e-07
2200	4.1	5.09623e-06	2.98025e-07	8.94073e-07
2200	4	5.18563e-06	2.98025e-07	9.53682e-07
2200	3.9	4.97702e-06	4.17234e-07	8.94073e-07
2200	3.8	4.88761e-06	4.47037e-07	8.04666e-07
2200	3.7	5.18563e-06	1.78815e-07	9.23876e-07
2200	3.6	5.51346e-06	3.27827e-07	8.64271e-07
2200	3.5	5.72208e-06	3.27827e-07	9.53682e-07
2200	3.4	6.0499e-06	2.98025e-07	9.53682e-07
2200	3.3	6.25852e-06	2.98025e-07	1.07289e-06
2200	3.2	6.28832e-06	3.27827e-07	1.1921e-06
2200	3.1	6.13931e-06	3.27827e-07	1.07289e-06
2200	3	6.55654e-06	2.98025e-07	1.10269e-06
2200	2.9	7.12278e-06	2.98025e-07	1.28151e-06
2200	2.8	7.77846e-06	2.08617e-07	1.31131e-06
2200	2.7	8.2553e-06	1.49013e-07	1.46032e-06
2200	2.6	8.58313e-06	8.94074e-08	1.60933e-06
2200	2.5	8.61293e-06	2.08617e-07	1.60933e-06
2200	2.4	8.88115e-06	3.27827e-07	1.54973e-06
2200	2.3	8.79174e-06	2.68223e-07	1.46032e-06
2200	2.2	9.59641e-06	5.96051e-08	1.51993e-06
2200	2.1	1.03713e-05	1.49013e-07	1.63914e-06
2200	2	1.1474e-05	1.49013e-07	1.75834e-06
2200	1.9	1.25766e-05	2.98025e-08	1.87755e-06
2200	1.8	1.37091e-05	-5.96051e-08	2.23519e-06
2200	1.7	1.48118e-05	-2.68223e-07	2.3544e-06
2200	1.6	1.54079e-05	-1.1921e-07	2.23519e-06
2200	1.5	1.58848e-05	-3.27827e-07	1.93717e-06
2200	1.4	1.72259e-05	-5.36445e-07	2.11598e-06
2200	1.3	1.91928e-05	-7.45062e-07	2.29479e-06
2200	1.2	2.20538e-05	-1.1623e-06	2.74183e-06
2200	1.1	2.47956e-05	-1.40072e-06	3.45708e-06
2200	1	2.75375e-05	-2.02657e-06	4.38097e-06
2200	0.9	2.69712e-05	-1.96697e-06	5.00682e-06
2200	0.799999999999999	2.36036e-05	-1.10269e-06	4.55978e-06
2200	0.699999999999999	2.46764e-05	-1.31131e-06	4.05314e-06
2200	0.6	3.04283e-05	-2.29479e-06	4.52998e-06
2200	0.5	3.89221e-05	-4.52998e-06	6.0797e-06
2200	0.399999999999999	4.77734e-05	-7.3612e-06	7.89767e-06
2200	0.299999999999999	5.82042e-05	-1.15634e-05	9.92423e-06
2200	0.199999999999999	7.09896e-05	-1.80007e-05	1.26958e-05
2200	0.0999999999999996	8.33874e-05	-2.6256e-05	1.47224e-05
2200	0	9.13446e-05	-3.28126e-05	1.56165e-05

2400	10	2.3842e-06	3.5763e-07	3.87432e-07
2400	9.9	2.3246e-06	3.87432e-07	3.5763e-07
2400	9.8	2.3544e-06	4.47037e-07	3.5763e-07
2400	9.7	2.50341e-06	3.87432e-07	3.87432e-07
2400	9.6	2.47361e-06	3.5763e-07	3.87432e-07
2400	9.5	2.47361e-06	2.98025e-07	3.87432e-07
2400	9.4	2.56301e-06	3.27827e-07	3.5763e-07
2400	9.3	2.62262e-06	2.3842e-07	3.87432e-07
2400	9.2	2.414e-06	3.87432e-07	3.87432e-07
2400	9.1	2.47361e-06	3.5763e-07	3.87432e-07
2400	9	2.56301e-06	4.17234e-07	3.87432e-07
2400	8.9	2.68222e-06	3.5763e-07	3.87432e-07
2400	8.8	2.65242e-06	3.5763e-07	4.47037e-07
2400	8.7	2.77163e-06	3.5763e-07	4.17234e-07
2400	8.6	2.74183e-06	3.5763e-07	3.87432e-07
2400	8.5	2.68222e-06	3.27827e-07	4.47037e-07
2400	8.4	2.65242e-06	3.5763e-07	4.17234e-07
2400	8.3	2.68222e-06	3.27827e-07	4.47037e-07
2400	8.2	2.74183e-06	3.5763e-07	4.76841e-07
2400	8.1	2.80143e-06	4.47037e-07	4.76841e-07
2400	8	2.92064e-06	3.87432e-07	4.76841e-07
2400	7.9	2.86104e-06	2.98025e-07	5.06643e-07
2400	7.8	2.83124e-06	3.27827e-07	4.76841e-07
2400	7.7	2.92064e-06	3.5763e-07	4.47037e-07
2400	7.6	2.86104e-06	3.5763e-07	4.47037e-07
2400	7.5	2.92064e-06	2.98025e-07	4.76841e-07
2400	7.4	2.83124e-06	2.68223e-07	4.47037e-07
2400	7.3	2.98025e-06	2.98025e-07	4.76841e-07
2400	7.2	2.86104e-06	4.76841e-07	5.06643e-07
2400	7.1	3.15906e-06	3.87432e-07	5.66248e-07
2400	7	3.18886e-06	3.5763e-07	5.66248e-07
2400	6.9	3.01005e-06	4.17234e-07	5.9605e-07
2400	6.8	3.09946e-06	3.87432e-07	5.9605e-07
2400	6.7	3.06965e-06	3.87432e-07	5.06643e-07
2400	6.6	3.27827e-06	2.68223e-07	5.06643e-07
2400	6.5	3.12926e-06	2.68223e-07	5.66248e-07
2400	6.4	3.33787e-06	3.27827e-07	5.9605e-07
2400	6.3	3.45708e-06	2.98025e-07	6.25852e-07
2400	6.2	3.6359e-06	3.87432e-07	6.25852e-07
2400	6.1	3.7253e-06	3.87432e-07	6.55655e-07
2400	6	3.54649e-06	2.98025e-07	6.25852e-07
2400	5.9	3.45708e-06	3.5763e-07	6.25852e-07
2400	5.8	3.54649e-06	2.3842e-07	6.25852e-07
2400	5.7	3.6061e-06	1.78815e-07	6.85457e-07
2400	5.6	3.75511e-06	2.98025e-07	7.45062e-07
2400	5.5	3.96374e-06	3.27827e-07	7.74864e-07
2400	5.4	4.08295e-06	2.98025e-07	7.74864e-07
2400	5.3	4.23196e-06	2.08617e-07	8.04666e-07
2400	5.2	4.05314e-06	2.3842e-07	7.15259e-07
2400	5.1	3.81473e-06	3.27827e-07	6.85457e-07
2400	5	3.81473e-06	3.27827e-07	6.55655e-07
2400	4.9	4.02334e-06	2.98025e-07	7.15259e-07
2400	4.8	4.23196e-06	4.17234e-07	7.45062e-07
2400	4.7	4.44058e-06	3.27827e-07	8.64271e-07
2400	4.6	4.64919e-06	2.98025e-07	9.53682e-07
2400	4.5	4.85781e-06	4.76841e-07	8.94073e-07
2400	4.4	4.91741e-06	3.5763e-07	9.23876e-07
2400	4.3	4.7982e-06	3.5763e-07	8.94073e-07
2400	4.2	4.7386e-06	3.27827e-07	8.34469e-07
2400	4.1	4.94721e-06	3.87432e-07	8.04666e-07
2400	4	5.21544e-06	2.68223e-07	8.64271e-07
2400	3.9	5.39425e-06	2.08617e-07	9.53682e-07
2400	3.8	5.57306e-06	2.68223e-07	9.83484e-07
2400	3.7	5.93069e-06	3.87432e-07	1.01329e-06
2400	3.6	6.0499e-06	4.47037e-07	1.07289e-06
2400	3.5	6.0499e-06	4.47037e-07	1.1325e-06
2400	3.4	5.81148e-06	1.78815e-07	9.53682e-07
2400	3.3	5.93069e-06	2.98025e-07	9.23876e-07
2400	3.2	6.40753e-06	3.87432e-07	1.07289e-06
2400	3.1	7.2718e-06	2.98025e-07	1.1921e-06
2400	3	7.74866e-06	3.87432e-07	1.28151e-06
2400	2.9	7.98708e-06	1.78815e-07	1.40072e-06
2400	2.8	8.31491e-06	3.87432e-07	1.51993e-06
2400	2.7	8.31491e-06	2.3842e-07	1.49012e-06
2400	2.6	8.37451e-06	2.68223e-07	1.40072e-06
2400	2.5	8.2553e-06	2.3842e-07	1.34111e-06
2400	2.4	8.82155e-06	1.49013e-07	1.43052e-06
2400	2.3	9.86463e-06	1.78815e-07	1.54973e-06
2400	2.2	1.08779e-05	2.98025e-08	1.57953e-06
2400	2.1	1.23084e-05	-5.96051e-08	1.75834e-06
2400	2	1.33813e-05	-1.49013e-07	1.93717e-06
2400	1.9	1.43946e-05	-1.49013e-07	2.17558e-06
2400	1.8	1.5229e-05	-1.49013e-07	2.20539e-06
2400	1.7	1.50204e-05	-2.08617e-07	1.90736e-06
2400	1.6	1.56761e-05	-3.27827e-07	1.84775e-06
2400	1.5	1.71066e-05	-4.76841e-07	2.05637e-06
2400	1.4	1.93418e-05	-7.45062e-07	2.29479e-06
2400	1.3	2.21432e-05	-1.10269e-06	2.74183e-06
2400	1.2	2.44082e-05	-1.57953e-06	3.30807e-06
2400	1.1	2.61368e-05	-1.75834e-06	3.99354e-06
2400	1	2.62262e-05	-1.69874e-06	4.64919e-06
2400	0.9	2.25605e-05	-1.10269e-06	4.32137e-06
2400	0.799999999999999	2.19942e-05	-8.64271e-07	3.48689e-06
2400	0.699999999999999	2.67924e-05	-1.75834e-06	3.75511e-06
2400	0.6	3.42133e-05	-3.18886e-06	4.7386e-06
2400	0.5	4.26772e-05	-5.48366e-06	6.55654e-06
2400	0.399999999999999	5.16179e-05	-8.52352e-06	8.55332e-06
2400	0.299999999999999	6.24363e-05	-1.51992e-05	1.08183e-05
2400	0.199999999999999	7.31056e-05	-1.94312e-05	1.31131e-05
2400	0.0999999999999996	8.51457e-05	-2.74779e-05	1.51098e-05
2400	0	9.31923e-05	-3.40941e-05	1.62126e-05

2600	10	2.3842e-06	3.5763e-07	3.5763e-07
2600	9.9	2.3246e-06	2.98025e-07	3.87432e-07
2600	9.8	2.47361e-06	2.68223e-07	3.87432e-07
2600	9.7	2.59282e-06	3.87432e-07	3.87432e-07
2600	9.6	2.65242e-06	2.68223e-07	4.17234e-07
2600	9.5	2.65242e-06	2.3842e-07	3.87432e-07
2600	9.4	2.50341e-06	2.98025e-07	4.17234e-07
2600	9.3	2.59282e-06	4.47037e-07	3.87432e-07
2600	9.2	2.68222e-06	4.47037e-07	3.5763e-07
2600	9.1	2.53321e-06	3.27827e-07	3.5763e-07
2600	9	2.59282e-06	3.5763e-07	3.5763e-07
2600	8.9	2.62262e-06	4.47037e-07	4.17234e-07
2600	8.8	2.56301e-06	2.98025e-07	4.47037e-07
2600	8.7	2.71203e-06	3.27827e-07	4.17234e-07
2600	8.6	2.83124e-06	4.76841e-07	4.17234e-07
2600	8.5	2.86104e-06	3.27827e-07	4.47037e-07
2600	8.4	2.89084e-06	2.98025e-07	4.47037e-07
2600	8.3	2.92064e-06	3.5763e-07	4.17234e-07
2600	8.2	2.83124e-06	2.98025e-07	4.47037e-07
2600	8.1	2.77163e-06	3.5763e-07	4.47037e-07
2600	8	2.86104e-06	3.5763e-07	4.76841e-07
2600	7.9	2.95044e-06	3.87432e-07	4.76841e-07
2600	7.8	3.15906e-06	2.98025e-07	4.76841e-07
2600	7.7	3.01005e-06	3.27827e-07	5.06643e-07
2600	7.6	3.09946e-06	3.87432e-07	5.06643e-07
2600	7.5	3.06965e-06	4.76841e-07	4.76841e-07
2600	7.4	2.95044e-06	3.87432e-07	5.06643e-07
2600	7.3	2.92064e-06	2.68223e-07	4.76841e-07
2600	7.2	2.92064e-06	2.98025e-07	4.76841e-07
2600	7.1	2.89084e-06	2.68223e-07	5.06643e-07
2600	7	3.24847e-06	3.87432e-07	5.06643e-07
2600	6.9	3.36768e-06	3.27827e-07	5.36445e-07
2600	6.8	3.33787e-06	2.98025e-07	5.66248e-07
2600	6.7	3.42728e-06	3.5763e-07	5.66248e-07
2600	6.6	3.48689e-06	3.87432e-07	5.66248e-07
2600	6.5	3.57629e-06	3.5763e-07	5.66248e-07
2600	6.4	3.39748e-06	2.98025e-07	5.66248e-07
2600	6.3	3.42728e-06	3.87432e-07	5.66248e-07
2600	6.2	3.42728e-06	3.87432e-07	5.9605e-07
2600	6.1	3.57629e-06	4.47037e-07	6.55655e-07
2600	6	3.6657e-06	3.27827e-07	6.85457e-07
2600	5.9	3.75511e-06	3.87432e-07	6.85457e-07
2600	5.8	3.90413e-06	3.87432e-07	8.04666e-07
2600	5.7	3.96374e-06	3.87432e-07	7.45062e-07
2600	5.6	3.96374e-06	2.08617e-07	6.85457e-07
2600	5.5	3.6955e-06	3.27827e-07	6.55655e-07
2600	5.4	3.81473e-06	2.98025e-07	6.85457e-07
2600	5.3	3.96374e-06	3.27827e-07	6.85457e-07
2600	5.2	4.11275e-06	3.27827e-07	7.15259e-07
2600	5.1	4.29156e-06	2.98025e-07	7.45062e-07
2600	5	4.44058e-06	2.98025e-07	8.04666e-07
2600	4.9	4.58959e-06	3.87432e-07	8.64271e-07
2600	4.8	4.82801e-06	4.76841e-07	9.23876e-07
2600	4.7	4.82801e-06	2.98025e-07	8.94073e-07
2600	4.6	4.58959e-06	3.27827e-07	8.64271e-07
2600	4.5	4.38097e-06	2.98025e-07	8.34469e-07
2600	4.4	4.58959e-06	3.5763e-07	8.34469e-07
2600	4.3	5.00682e-06	3.5763e-07	9.23876e-07
2600	4.2	5.30484e-06	2.68223e-07	9.53682e-07
2600	4.1	5.66247e-06	2.98025e-07	1.01329e-06
2600	4	5.75188e-06	3.27827e-07	9.83484e-07
2600	3.9	5.84128e-06	2.08617e-07	1.04309e-06
2600	3.8	5.84128e-06	3.87432e-07	9.53682e-07
2600	3.7	5.75188e-06	3.27827e-07	8.94073e-07
2600	3.6	5.66247e-06	4.76841e-07	9.53682e-07
2600	3.5	5.96049e-06	3.5763e-07	9.23876e-07
2600	3.4	6.55654e-06	3.87432e-07	1.04309e-06
2600	3.3	7.00357e-06	2.3842e-07	1.04309e-06
2600	3.2	7.42081e-06	2.3842e-07	1.07289e-06
2600	3.1	7.62945e-06	2.98025e-07	1.31131e-06
2600	3	7.92748e-06	2.08617e-07	1.49012e-06
2600	2.9	7.89767e-06	2.08617e-07	1.40072e-06
2600	2.8	7.86787e-06	3.27827e-07	1.31131e-06
2600	2.7	7.92748e-06	1.49013e-07	1.28151e-06
2600	2.6	8.43412e-06	8.94074e-08	1.31131e-06
2600	2.5	9.41759e-06	2.08617e-07	1.54973e-06
2600	2.4	1.04905e-05	1.78815e-07	1.60933e-06
2600	2.3	1.16826e-05	0	1.75834e-06
2600	2.2	1.29045e-05	0	1.87755e-06
2600	2.1	1.40966e-05	0	2.08618e-06
2600	2	1.47224e-05	-1.1921e-07	2.17558e-06
2600	1.9	1.4931e-05	-1.78815e-07	2.17558e-06
2600	1.8	1.45138e-05	-1.49013e-07	1.84775e-06
2600	1.7	1.53483e-05	-2.08617e-07	1.72854e-06
2600	1.6	1.69576e-05	-4.17234e-07	1.87755e-06
2600	1.5	1.90736e-05	-6.55655e-07	2.26499e-06
2600	1.4	2.17558e-05	-1.1325e-06	2.71203e-06
2600	1.3	2.41698e-05	-1.37091e-06	3.42728e-06
2600	1.2	2.55705e-05	-1.63914e-06	3.7253e-06
2600	1.1	2.54513e-05	-1.75834e-06	4.02334e-06
2600	1	2.25605e-05	-1.2219e-06	4.44058e-06
2600	0.9	2.05041e-05	-6.85457e-07	3.57629e-06
2600	0.799999999999999	2.43784e-05	-1.1623e-06	3.45708e-06
2600	0.699999999999999	2.99515e-05	-2.29479e-06	3.96374e-06
2600	0.6	3.7581e-05	-4.02334e-06	5.24524e-06
2600	0.5	4.57468e-05	-6.49694e-06	7.18239e-06
2600	0.399999999999999	5.41809e-05	-9.80502e-06	9.14937e-06
2600	0.299999999999999	6.3837e-05	-1.42754e-05	1.12057e-05
2600	0.199999999999999	7.49831e-05	-2.08021e-05	1.35601e-05
2600	0.0999999999999996	8.75299e-05	-2.92362e-05	1.59742e-05
2600	0	9.51593e-05	-3.53458e-05	1.7047e-05

2800	10	2.4438e-06	3.87432e-07	3.5763e-07
2800	9.9	2.56301e-06	3.27827e-07	3.87432e-07
2800	9.8	2.4438e-06	2.98025e-07	4.17234e-07
2800	9.7	2.47361e-06	3.27827e-07	3.87432e-07
2800	9.6	2.56301e-06	4.17234e-07	4.17234e-07
2800	9.5	2.59282e-06	3.5763e-07	4.76841e-07
2800	9.4	2.71203e-06	2.98025e-07	4.47037e-07
2800	9.3	2.62262e-06	2.98025e-07	4.47037e-07
2800	9.2	2.65242e-06	3.5763e-07	4.17234e-07
2800	9.1	2.86104e-06	4.47037e-07	4.47037e-07
2800	9	2.77163e-06	2.3842e-07	4.47037e-07
2800	8.9	2.83124e-06	2.98025e-07	3.87432e-07
2800	8.8	2.71203e-06	4.47037e-07	4.17234e-07
2800	8.7	2.71203e-06	4.76841e-07	4.47037e-07
2800	8.6	2.98025e-06	3.87432e-07	4.76841e-07
2800	8.5	2.83124e-06	4.17234e-07	4.76841e-07
2800	8.4	2.92064e-06	5.36445e-07	5.06643e-07
2800	8.3	3.03985e-06	3.87432e-07	4.76841e-07
2800	8.2	3.15906e-06	2.68223e-07	5.06643e-07
2800	8.1	3.01005e-06	2.98025e-07	4.76841e-07
2800	8	2.95044e-06	3.5763e-07	4.76841e-07
2800	7.9	2.83124e-06	4.17234e-07	4.47037e-07
2800	7.8	2.92064e-06	3.5763e-07	4.17234e-07
2800	7.7	2.92064e-06	3.5763e-07	4.76841e-07
2800	7.6	2.98025e-06	2.3842e-07	5.06643e-07
2800	7.5	3.12926e-06	2.3842e-07	5.66248e-07
2800	7.4	3.27827e-06	4.47037e-07	5.06643e-07
2800	7.3	3.33787e-06	2.3842e-07	5.66248e-07
2800	7.2	3.42728e-06	3.27827e-07	5.66248e-07
2800	7.1	3.42728e-06	3.27827e-07	5.06643e-07
2800	7	3.30807e-06	4.17234e-07	5.06643e-07
2800	6.9	3.15906e-06	4.47037e-07	5.06643e-07
2800	6.8	3.15906e-06	3.87432e-07	5.66248e-07
2800	6.7	3.30807e-06	2.3842e-07	5.66248e-07
2800	6.6	3.45708e-06	3.5763e-07	5.9605e-07
2800	6.5	3.6657e-06	3.27827e-07	6.25852e-07
2800	6.4	3.6061e-06	3.87432e-07	6.55655e-07
2800	6.3	3.78491e-06	3.87432e-07	6.55655e-07
2800	6.2	3.81473e-06	3.5763e-07	6.55655e-07
2800	6.1	3.78491e-06	3.27827e-07	6.55655e-07
2800	6	3.6657e-06	4.17234e-07	6.85457e-07
2800	5.9	3.6061e-06	2.68223e-07	5.9605e-07
2800	5.8	3.57629e-06	2.68223e-07	6.25852e-07
2800	5.7	3.7253e-06	3.27827e-07	6.55655e-07
2800	5.6	3.90413e-06	4.47037e-07	6.55655e-07
2800	5.5	4.14255e-06	5.06643e-07	7.45062e-07
2800	5.4	4.41077e-06	2.98025e-07	7.74864e-07
2800	5.3	4.47038e-06	3.27827e-07	7.74864e-07
2800	5.2	4.58959e-06	2.98025e-07	8.04666e-07
2800	5.1	4.55978e-06	3.87432e-07	7.74864e-07
2800	5	4.47038e-06	2.98025e-07	8.04666e-07
2800	4.9	4.32137e-06	2.08617e-07	7.45062e-07
2800	4.8	4.26176e-06	3.27827e-07	7.74864e-07
2800	4.7	4.64919e-06	3.87432e-07	8.04666e-07
2800	4.6	5.03662e-06	4.17234e-07	8.94073e-07
2800	4.5	5.18563e-06	3.5763e-07	9.53682e-07
2800	4.4	5.51346e-06	3.27827e-07	1.04309e-06
2800	4.3	5.60287e-06	3.87432e-07	1.04309e-06
2800	4.2	5.75188e-06	2.98025e-07	1.1325e-06
2800	4.1	5.81148e-06	3.5763e-07	1.07289e-06
2800	4	5.63267e-06	3.27827e-07	1.01329e-06
2800	3.9	5.42405e-06	3.5763e-07	8.64271e-07
2800	3.8	5.57306e-06	5.06643e-07	9.23876e-07
2800	3.7	6.13931e-06	3.5763e-07	1.01329e-06
2800	3.6	6.61614e-06	2.68223e-07	1.01329e-06
2800	3.5	6.91417e-06	3.27827e-07	1.1325e-06
2800	3.4	7.18239e-06	2.08617e-07	1.1623e-06
2800	3.3	7.48041e-06	2.68223e-07	1.34111e-06
2800	3.2	7.71886e-06	2.68223e-07	1.43052e-06
2800	3.1	7.86787e-06	2.68223e-07	1.46032e-06
2800	3	7.45061e-06	2.3842e-07	1.1325e-06
2800	2.9	7.45061e-06	2.98025e-07	1.1921e-06
2800	2.8	7.92748e-06	3.27827e-07	1.34111e-06
2800	2.7	8.85135e-06	8.94074e-08	1.46032e-06
2800	2.6	9.86463e-06	2.08617e-07	1.49012e-06
2800	2.5	1.09375e-05	1.49013e-07	1.69874e-06
2800	2.4	1.20402e-05	0	1.84775e-06
2800	2.3	1.28449e-05	-8.94074e-08	1.93717e-06
2800	2.2	1.36793e-05	-1.49013e-07	2.05637e-06
2800	2.1	1.36793e-05	-1.49013e-07	2.02657e-06
2800	2	1.33217e-05	-8.94074e-08	2.02657e-06
2800	1.9	1.37389e-05	-8.94074e-08	1.81795e-06
2800	1.8	1.49608e-05	-2.68223e-07	1.78815e-06
2800	1.7	1.66596e-05	-3.87432e-07	1.84775e-06
2800	1.6	1.88948e-05	-5.66248e-07	2.17558e-06
2800	1.5	2.1279e-05	-9.83484e-07	2.59282e-06
2800	1.4	2.32459e-05	-1.1623e-06	3.12926e-06
2800	1.3	2.46168e-05	-1.46032e-06	3.6359e-06
2800	1.2	2.48851e-05	-1.34111e-06	3.90413e-06
2800	1.1	2.25605e-05	-8.64271e-07	4.26176e-06
2800	1	2.00869e-05	-5.36445e-07	3.87433e-06
2800	0.9	2.2024e-05	-1.04309e-06	3.48689e-06
2800	0.799999999999999	2.70308e-05	-1.75834e-06	3.6955e-06
2800	0.699999999999999	3.32596e-05	-3.03985e-06	4.41077e-06
2800	0.6	4.09784e-05	-5.00682e-06	5.96049e-06
2800	0.5	4.88462e-05	-7.45061e-06	7.98708e-06
2800	0.399999999999999	5.65948e-05	-1.08779e-05	9.77522e-06
2800	0.299999999999999	6.64e-05	-1.59742e-05	1.20104e-05
2800	0.199999999999999	7.79037e-05	-2.26201e-05	1.46032e-05
2800	0.0999999999999996	9.03313e-05	-3.17397e-05	1.68384e-05
2800	0	9.81395e-05	-3.78492e-05	1.82391e-05

3000	10	2.59282e-06	4.17234e-07	3.87432e-07
3000	9.9	2.77163e-06	4.47037e-07	3.87432e-07
3000	9.8	2.71203e-06	3.87432e-07	3.87432e-07
3000	9.7	2.71203e-06	4.47037e-07	3.87432e-07
3000	9.6	2.74183e-06	3.27827e-07	3.87432e-07
