# ppms_field_set_stable_set	srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "Magnetic Field"	"volt"	"X"	"Y"	"X"	"Y"
# 181	281
0	2.9	9.67984e-05	-9.77522e-06	1.60859e-05	-7.00358e-07
0	3	9.51593e-05	-7.09298e-06	1.56612e-05	-7.45062e-07
0	3.1	9.22089e-05	-5.54326e-06	1.5229e-05	-7.07809e-07
0	3.2	8.9318e-05	-5.39425e-06	1.47597e-05	-7.07809e-07
0	3.3	8.61888e-05	-6.0499e-06	1.39624e-05	-6.48204e-07
0	3.4	8.48179e-05	-8.43412e-06	1.36123e-05	-5.43896e-07
0	3.5	8.62484e-05	-9.507e-06	1.31131e-05	-5.9605e-07
0	3.6	8.84538e-05	-9.80502e-06	1.25617e-05	-4.76841e-07
0	3.7	9.04505e-05	-8.64273e-06	1.207e-05	-4.47037e-07
0	3.8	9.17022e-05	-6.40753e-06	1.17124e-05	-4.47037e-07
0	3.9	9.24473e-05	-5.54326e-06	1.17049e-05	-3.42729e-07
0	4	9.27155e-05	-5.45385e-06	1.15485e-05	-3.87432e-07
0	4.1	9.18512e-05	-6.37773e-06	1.1392e-05	-3.20377e-07
0	4.2	9.15532e-05	-8.37451e-06	1.12653e-05	-3.79981e-07
0	4.3	9.31923e-05	-1.03415e-05	1.11759e-05	-3.35278e-07
0	4.4	9.51593e-05	-1.08779e-05	1.11461e-05	-2.45871e-07
0	4.5	9.59937e-05	-9.77522e-06	1.11759e-05	-2.53322e-07
0	4.6	9.63514e-05	-7.77846e-06	1.10791e-05	-3.05476e-07
0	4.7	9.43546e-05	-5.75188e-06	1.10791e-05	-3.87432e-07
0	4.8	9.11062e-05	-4.7982e-06	1.11163e-05	-4.02333e-07
0	4.9	8.83942e-05	-5.48366e-06	1.12951e-05	-4.39586e-07
0	5	8.52053e-05	-6.85456e-06	1.15857e-05	-4.61938e-07
0	5.1	8.33576e-05	-8.40431e-06	1.1839e-05	-4.84291e-07
0	5.2	8.23443e-05	-9.00036e-06	1.23308e-05	-5.886e-07
