# ppms_temperature_set_stable_set	srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "Temperature"	"volt"	"X"	"Y"	"X"	"Y"
# 19	601
20	-1.16	2.71948e-06	-1.65776e-07	1.63168e-06	-1.04774e-07
20	-1.14	2.76977e-06	-1.76021e-07	1.61818e-06	-1.37371e-07
20	-1.12	2.78467e-06	-2.07686e-07	1.59117e-06	-1.39699e-07
20	-1.1	2.74369e-06	-1.95579e-07	1.59629e-06	-1.73227e-07
20	-1.08	2.79771e-06	-1.97441e-07	1.60281e-06	-1.20142e-07
20	-1.06	2.78188e-06	-1.51806e-07	1.64146e-06	-1.27126e-07
20	-1.04	2.76977e-06	-1.83471e-07	1.59071e-06	-1.27126e-07
20	-1.02	2.78839e-06	-1.85334e-07	1.60561e-06	-1.05706e-07
20	-1	2.77629e-06	-1.64845e-07	1.61958e-06	-1.42493e-07
20	-0.98	2.78094e-06	-1.80677e-07	1.607e-06	-1.10362e-07
20	-0.96	2.74369e-06	-1.74158e-07	1.62889e-06	-1.21539e-07
20	-0.94	2.78281e-06	-1.83471e-07	1.62377e-06	-1.14087e-07
20	-0.92	2.81447e-06	-1.60188e-07	1.61865e-06	-1.30386e-07
20	-0.899999999999999	2.81633e-06	-1.67639e-07	1.60281e-06	-1.22935e-07
20	-0.88	2.82565e-06	-1.76021e-07	1.66056e-06	-1.62982e-07
20	-0.86	2.81633e-06	-1.97441e-07	1.62004e-06	-1.00118e-07
20	-0.84	2.87501e-06	-1.53669e-07	1.64286e-06	-1.26661e-07
20	-0.82	2.82937e-06	-1.59257e-07	1.6722e-06	-1.31783e-07
20	-0.8	2.84148e-06	-1.24798e-07	1.64053e-06	-1.3318e-07
20	-0.78	2.86011e-06	-2.02098e-07	1.6843e-06	-1.20142e-07
20	-0.76	2.83775e-06	-1.88128e-07	1.69827e-06	-1.36905e-07
20	-0.74	2.87687e-06	-1.95579e-07	1.69082e-06	-1.60188e-07
20	-0.72	2.87408e-06	-1.94647e-07	1.69641e-06	-1.12225e-07
20	-0.7	2.91785e-06	-1.85334e-07	1.69921e-06	-1.55066e-07
20	-0.68	2.92996e-06	-1.88128e-07	1.74484e-06	-1.27126e-07
20	-0.66	2.88246e-06	-1.94647e-07	1.76486e-06	-1.37837e-07
20	-0.64	2.96814e-06	-2.02098e-07	1.74344e-06	-1.18278e-07
20	-0.62	2.98118e-06	-1.94647e-07	1.76812e-06	-1.37371e-07
20	-0.6	2.98118e-06	-1.79746e-07	1.7779e-06	-1.51341e-07
20	-0.58	3.00167e-06	-1.65776e-07	1.84216e-06	-1.41096e-07
20	-0.56	3.01657e-06	-1.76021e-07	1.8268e-06	-1.51341e-07
20	-0.54	3.02961e-06	-2.29106e-07	1.81515e-06	-1.35974e-07
20	-0.52	3.0771e-06	-1.89059e-07	1.82447e-06	-1.73693e-07
20	-0.5	3.1097e-06	-2.09548e-07	1.88035e-06	-1.37371e-07
20	-0.48	3.14323e-06	-1.80677e-07	1.89385e-06	-1.84403e-07
20	-0.46	3.15068e-06	-1.77884e-07	1.93065e-06	-1.52738e-07
20	-0.44	3.18141e-06	-2.14205e-07	1.92646e-06	-1.66242e-07
20	-0.42	3.20097e-06	-2.05823e-07	1.9842e-06	-1.63448e-07
20	-0.399999999999999	3.22239e-06	-2.05823e-07	1.9842e-06	-1.63914e-07
20	-0.38	3.28479e-06	-2.32832e-07	2.0275e-06	-1.45753e-07
20	-0.36	3.31087e-06	-2.32832e-07	2.07686e-06	-1.4715e-07
20	-0.34	3.37978e-06	-1.97441e-07	2.06802e-06	-1.71364e-07
20	-0.32	3.37233e-06	-2.08617e-07	2.09083e-06	-1.74158e-07
20	-0.3	3.4338e-06	-2.2445e-07	2.12995e-06	-1.89525e-07
20	-0.28	3.5111e-06	-2.1793e-07	2.21097e-06	-2.16068e-07
20	-0.26	3.55487e-06	-1.90922e-07	2.23612e-06	-1.93716e-07
20	-0.24	3.58002e-06	-2.18862e-07	2.25475e-06	-2.00701e-07
20	-0.22	3.6657e-06	-2.27244e-07	2.30737e-06	-2.23518e-07
20	-0.2	3.7253e-06	-1.93716e-07	2.34555e-06	-2.22121e-07
20	-0.18	3.79888e-06	-2.71948e-07	2.36651e-06	-2.12342e-07
20	-0.16	3.84825e-06	-2.71017e-07	2.44287e-06	-2.31435e-07
20	-0.14	3.94418e-06	-2.84055e-07	2.45777e-06	-1.99304e-07
20	-0.12	4.0429e-06	-2.53322e-07	2.50155e-06	-1.98373e-07
20	-0.0999999999999996	4.08108e-06	-3.17583e-07	2.53694e-06	-2.3842e-07
20	-0.0800000000000001	4.18539e-06	-2.98025e-07	2.51505e-06	-2.16533e-07
20	-0.0599999999999996	4.24779e-06	-2.53322e-07	2.61005e-06	-2.5239e-07
20	-0.04	4.33999e-06	-2.89643e-07	2.67105e-06	-2.18862e-07
20	-0.0199999999999996	4.40425e-06	-3.1572e-07	2.63938e-06	-2.27709e-07
20	0	4.55978e-06	-2.8778e-07	2.69247e-06	-2.53787e-07
20	0.0200000000000005	4.62498e-06	-3.44591e-07	2.71342e-06	-2.58909e-07
20	0.04	4.76095e-06	-3.24102e-07	2.75254e-06	-2.72414e-07
20	0.0600000000000005	4.83825e-06	-3.42729e-07	2.76884e-06	-2.61703e-07
20	0.0800000000000001	4.96305e-06	-3.42729e-07	2.79678e-06	-2.44008e-07
20	0.100000000000001	5.03662e-06	-3.42729e-07	2.8005e-06	-2.57047e-07
20	0.12	5.09343e-06	-3.47385e-07	2.81913e-06	-2.59841e-07
20	0.140000000000001	5.16049e-06	-3.5111e-07	2.80283e-06	-2.75673e-07
20	0.16	5.20892e-06	-3.25965e-07	2.78746e-06	-2.29106e-07
20	0.18	5.28901e-06	-3.45522e-07	2.76045e-06	-2.48665e-07
20	0.2	5.33371e-06	-3.69737e-07	2.7395e-06	-2.44474e-07
20	0.22	5.32161e-06	-3.86501e-07	2.73764e-06	-2.72414e-07
20	0.24	5.32161e-06	-3.59492e-07	2.68548e-06	-2.25381e-07
20	0.26	5.29646e-06	-4.00471e-07	2.66453e-06	-2.3842e-07
20	0.28	5.28715e-06	-3.73462e-07	2.64776e-06	-2.55184e-07
20	0.3	5.25735e-06	-3.53904e-07	2.59282e-06	-2.04426e-07
20	0.32	5.21823e-06	-3.82775e-07	2.58118e-06	-2.61703e-07
20	0.34	5.14372e-06	-3.33415e-07	2.53088e-06	-2.37954e-07
20	0.36	5.11299e-06	-3.50179e-07	2.52576e-06	-2.18396e-07
20	0.38	5.02731e-06	-3.48316e-07	2.5239e-06	-2.00701e-07
20	0.4	4.9556e-06	-3.47385e-07	2.49782e-06	-2.14671e-07
20	0.42	4.93418e-06	-3.22239e-07	2.45265e-06	-2.29106e-07
20	0.44	4.85501e-06	-3.14789e-07	2.41214e-06	-2.4168e-07
20	0.46	4.801e-06	-3.38072e-07	2.39724e-06	-1.83006e-07
20	0.48	4.67061e-06	-2.82193e-07	2.36511e-06	-2.29572e-07
20	0.5	4.64174e-06	-3.14789e-07	2.36138e-06	-2.16999e-07
20	0.52	4.51974e-06	-2.85918e-07	2.34928e-06	-2.06755e-07
