# ppms_temperature_set_stable_set	k2200_voltage_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "Temperature"	"voltage"	"X"	"Y"	"X"	"Y"
# 190	21
45	2	0.000183583	-1.27555e-05	3.773e-05	-1.1921e-06
45	1.9	0.000133873	-6.79496e-06	2.76269e-05	-5.06643e-07
45	1.8	0.000112415	-4.88761e-06	2.37228e-05	-3.27827e-07
45	1.7	0.00010264	-3.93394e-06	2.20538e-05	-2.68223e-07
45	1.6	9.85865e-05	-3.6955e-06	2.13982e-05	-2.3842e-07
45	1.5	9.76329e-05	-3.6955e-06	2.11896e-05	-2.3842e-07
45	1.4	9.85865e-05	-3.6955e-06	2.13982e-05	-2.3842e-07
45	1.3	0.000100852	-3.93394e-06	2.17856e-05	-2.68223e-07
45	1.2	0.000104785	-3.93394e-06	2.24413e-05	-2.68223e-07
45	1.1	0.000109435	-4.41077e-06	2.32757e-05	-3.27827e-07
45	1	0.000114918	-5.00682e-06	2.42294e-05	-3.5763e-07
45	0.9	0.000121713	-5.60287e-06	2.54215e-05	-4.17234e-07
45	0.8	0.000129343	-6.31812e-06	2.6852e-05	-4.76841e-07
45	0.7	0.000137568	-7.15259e-06	2.85209e-05	-5.66248e-07
45	0.6	0.000147105	-8.34471e-06	3.04879e-05	-6.85457e-07
45	0.5	0.000158311	-9.5368e-06	3.27232e-05	-8.34469e-07
45	0.4	0.000170947	-1.12057e-05	3.53756e-05	-1.01329e-06
45	0.3	0.000185014	-1.29939e-05	3.8326e-05	-1.2517e-06
45	0.2	0.000198842	-1.50204e-05	4.14553e-05	-1.49012e-06
45	0.0999999999999999	0.000212432	-1.72855e-05	4.45547e-05	-1.75834e-06
45	0	0.00022781	-2.00273e-05	4.71773e-05	-2.02657e-06

46	2	0.000183464	-1.27555e-05	3.773e-05	-1.1921e-06
46	1.9	0.000134111	-6.79496e-06	2.76567e-05	-5.36445e-07
46	1.8	0.000112534	-4.88761e-06	2.37228e-05	-3.27827e-07
46	1.7	0.000102759	-3.93394e-06	2.20836e-05	-2.68223e-07
46	1.6	9.87058e-05	-3.6955e-06	2.13684e-05	-2.3842e-07
46	1.5	9.76329e-05	-3.57629e-06	2.12194e-05	-2.08617e-07
46	1.4	9.87058e-05	-3.6955e-06	2.13982e-05	-2.3842e-07
46	1.3	0.00010109	-3.93394e-06	2.18154e-05	-2.3842e-07
46	1.2	0.000104785	-4.17235e-06	2.24711e-05	-2.98025e-07
46	1.1	0.000109554	-4.52998e-06	2.32757e-05	-3.27827e-07
46	1	0.000115157	-5.00682e-06	2.42592e-05	-3.5763e-07
46	0.9	0.00012219	-5.60287e-06	2.54215e-05	-4.17234e-07
46	0.8	0.000129701	-6.43733e-06	2.68818e-05	-4.76841e-07
46	0.7	0.000137807	-7.15259e-06	2.85507e-05	-5.9605e-07
46	0.6	0.000147463	-8.10629e-06	3.05178e-05	-6.85457e-07
46	0.5	0.000158668	-9.5368e-06	3.27828e-05	-8.34469e-07
46	0.4	0.000171305	-1.10865e-05	3.53756e-05	-1.01329e-06
46	0.3	0.000185014	-1.28747e-05	3.8326e-05	-1.2219e-06
46	0.2	0.000198604	-1.49012e-05	4.14255e-05	-1.46032e-06
46	0.0999999999999999	0.000212313	-1.7047e-05	4.44951e-05	-1.72854e-06
46	0	0.000227095	-1.99081e-05	4.70283e-05	-2.02657e-06

47	2	0.000183226	-1.26362e-05	3.773e-05	-1.1623e-06
47	1.9	0.000134111	-6.91417e-06	2.76865e-05	-5.36445e-07
47	1.8	0.000112653	-4.7684e-06	2.37824e-05	-3.27827e-07
47	1.7	0.000103117	-4.05314e-06	2.21134e-05	-2.3842e-07
47	1.6	9.8825e-05	-3.6955e-06	2.13982e-05	-2.08617e-07
47	1.5	9.78713e-05	-3.45708e-06	2.12194e-05	-2.68223e-07
47	1.4	9.8825e-05	-3.6955e-06	2.13982e-05	-2.3842e-07
47	1.3	0.000101209	-3.93394e-06	2.18452e-05	-2.68223e-07
47	1.2	0.000105024	-4.29156e-06	2.24413e-05	-2.68223e-07
47	1.1	0.000109792	-4.64919e-06	2.32757e-05	-2.98025e-07
47	1	0.000115514	-5.00682e-06	2.43188e-05	-3.5763e-07
47	0.9	0.00012231	-5.60287e-06	2.55109e-05	-4.17234e-07
47	0.8	0.000130058	-6.43733e-06	2.69414e-05	-5.06643e-07
47	0.7	0.000138164	-7.15259e-06	2.86103e-05	-5.9605e-07
47	0.6	0.000147582	-8.2255e-06	3.05774e-05	-6.85457e-07
47	0.5	0.000158788	-9.41759e-06	3.28126e-05	-8.34469e-07
47	0.4	0.000171305	-1.10865e-05	3.54054e-05	-1.01329e-06
47	0.3	0.000185014	-1.28747e-05	3.8326e-05	-1.2219e-06
47	0.2	0.000198484	-1.50204e-05	4.13659e-05	-1.46032e-06
47	0.0999999999999999	0.000211836	-1.71663e-05	4.43759e-05	-1.72854e-06
47	0	0.000226499	-1.96696e-05	4.68197e-05	-1.96697e-06

48	2	0.000183345	-1.27555e-05	3.773e-05	-1.1921e-06
48	1.9	0.000134588	-6.91417e-06	2.77461e-05	-5.36445e-07
48	1.8	0.000112892	-4.88761e-06	2.37824e-05	-3.5763e-07
48	1.7	0.000103117	-4.17235e-06	2.20836e-05	-2.68223e-07
48	1.6	9.89442e-05	-3.57629e-06	2.13982e-05	-2.3842e-07
48	1.5	9.81097e-05	-3.6955e-06	2.12194e-05	-2.3842e-07
48	1.4	9.91826e-05	-3.6955e-06	2.1428e-05	-2.3842e-07
48	1.3	0.000101567	-3.93394e-06	2.18452e-05	-2.3842e-07
48	1.2	0.000105262	-4.17235e-06	2.25009e-05	-2.68223e-07
48	1.1	0.000110031	-4.52998e-06	2.33055e-05	-2.98025e-07
48	1	0.000115633	-5.00682e-06	2.43188e-05	-3.5763e-07
48	0.9	0.000122548	-5.60287e-06	2.55407e-05	-4.17234e-07
48	0.8	0.000130177	-6.43733e-06	2.69712e-05	-5.06643e-07
48	0.7	0.000138284	-7.15259e-06	2.86401e-05	-5.9605e-07
48	0.6	0.00014782	-8.2255e-06	3.0637e-05	-6.85457e-07
48	0.5	0.000158907	-9.65601e-06	3.28722e-05	-8.34469e-07
48	0.4	0.000171424	-1.12057e-05	3.54352e-05	-9.83484e-07
48	0.3	0.000185133	-1.31131e-05	3.8326e-05	-1.2219e-06
48	0.2	0.000198484	-1.49012e-05	4.13361e-05	-1.46032e-06
48	0.0999999999999999	0.000211717	-1.71663e-05	4.42567e-05	-1.72854e-06
48	0	0.000226022	-1.96696e-05	4.66707e-05	-1.93717e-06

49	2	0.000183583	-1.28747e-05	3.773e-05	-1.1921e-06
49	1.9	0.000134707	-6.91417e-06	2.78057e-05	-5.36445e-07
49	1.8	0.00011313	-4.88761e-06	2.38122e-05	-3.27827e-07
49	1.7	0.000103355	-3.93394e-06	2.21432e-05	-2.68223e-07
49	1.6	9.93018e-05	-3.6955e-06	2.1428e-05	-2.3842e-07
49	1.5	9.83481e-05	-3.6955e-06	2.12492e-05	-2.3842e-07
49	1.4	9.93018e-05	-3.81473e-06	2.1428e-05	-2.3842e-07
49	1.3	0.000101567	-3.93394e-06	2.1875e-05	-2.68223e-07
49	1.2	0.000105381	-4.29156e-06	2.24711e-05	-2.68223e-07
49	1.1	0.00011015	-4.64919e-06	2.33651e-05	-3.27827e-07
49	1	0.000115991	-5.12603e-06	2.43486e-05	-3.5763e-07
49	0.9	0.000122786	-5.60287e-06	2.55705e-05	-4.17234e-07
49	0.8	0.000130416	-6.55654e-06	2.70606e-05	-4.76841e-07
49	0.7	0.000138761	-7.2718e-06	2.87296e-05	-5.9605e-07
49	0.6	0.000148178	-8.2255e-06	3.06668e-05	-6.85457e-07
49	0.5	0.000159384	-9.5368e-06	3.29318e-05	-8.34469e-07
49	0.4	0.000171662	-1.12057e-05	3.54948e-05	-1.01329e-06
49	0.3	0.000185014	-1.31131e-05	3.8326e-05	-1.2219e-06
49	0.2	0.000198365	-1.49012e-05	4.13063e-05	-1.46032e-06
49	0.0999999999999999	0.00021124	-1.69278e-05	4.41971e-05	-1.69874e-06
49	0	0.000225426	-1.95504e-05	4.65515e-05	-1.93717e-06

50	2	0.000183345	-1.27555e-05	3.773e-05	-1.1921e-06
50	1.9	0.000135065	-6.91417e-06	2.78355e-05	-5.36445e-07
50	1.8	0.000113369	-4.7684e-06	2.38718e-05	-3.5763e-07
50	1.7	0.000103593	-3.93394e-06	2.21432e-05	-2.68223e-07
50	1.6	9.9421e-05	-3.81473e-06	2.14578e-05	-2.3842e-07
50	1.5	9.85865e-05	-3.6955e-06	2.1279e-05	-2.08617e-07
50	1.4	9.9421e-05	-3.81473e-06	2.1428e-05	-2.3842e-07
50	1.3	0.000101924	-3.93394e-06	2.19048e-05	-2.3842e-07
50	1.2	0.00010562	-4.17235e-06	2.25009e-05	-2.68223e-07
50	1.1	0.000110507	-4.64919e-06	2.33651e-05	-3.27827e-07
50	1	0.00011611	-5.12603e-06	2.44082e-05	-3.87432e-07
50	0.9	0.000122906	-5.84128e-06	2.56301e-05	-4.47037e-07
50	0.8	0.000130774	-6.55654e-06	2.70606e-05	-5.06643e-07
50	0.7	0.00013888	-7.2718e-06	2.87594e-05	-5.9605e-07
50	0.6	0.000148297	-8.34471e-06	3.07264e-05	-6.85457e-07
50	0.5	0.000159503	-9.41759e-06	3.29616e-05	-8.34469e-07
50	0.4	0.000171782	-1.10865e-05	3.55246e-05	-1.01329e-06
50	0.3	0.000185252	-1.29939e-05	3.8326e-05	-1.2219e-06
50	0.2	0.000198246	-1.49012e-05	4.12764e-05	-1.49012e-06
50	0.0999999999999999	0.000211001	-1.7047e-05	4.41077e-05	-1.72854e-06
50	0	0.00022483	-1.95504e-05	4.63726e-05	-1.93717e-06

51	2	0.000183226	-1.27555e-05	3.77002e-05	-1.1921e-06
51	1.9	0.000135184	-6.91417e-06	2.78951e-05	-5.36445e-07
51	1.8	0.000113726	-4.7684e-06	2.38718e-05	-3.5763e-07
51	1.7	0.000103951	-4.17235e-06	2.2173e-05	-2.68223e-07
51	1.6	9.97786e-05	-3.81473e-06	2.14578e-05	-2.3842e-07
51	1.5	9.8825e-05	-3.6955e-06	2.1279e-05	-2.3842e-07
51	1.4	9.96594e-05	-3.6955e-06	2.14578e-05	-2.3842e-07
51	1.3	0.000102163	-3.81473e-06	2.19048e-05	-2.68223e-07
51	1.2	0.000105858	-4.29156e-06	2.25605e-05	-2.98025e-07
51	1.1	0.000110627	-4.7684e-06	2.33949e-05	-3.27827e-07
51	1	0.00011623	-5.24524e-06	2.4438e-05	-3.5763e-07
51	0.9	0.000123144	-5.84128e-06	2.56599e-05	-4.17234e-07
51	0.8	0.000130774	-6.55654e-06	2.70904e-05	-5.06643e-07
51	0.7	0.000139237	-7.39101e-06	2.8819e-05	-5.9605e-07
51	0.6	0.000148774	-8.46392e-06	3.0786e-05	-7.15259e-07
51	0.5	0.000159741	-9.77522e-06	3.30212e-05	-8.64271e-07
51	0.4	0.000172139	-1.12057e-05	3.55544e-05	-1.01329e-06
51	0.3	0.000185252	-1.28747e-05	3.83558e-05	-1.2517e-06
51	0.2	0.000198365	-1.49012e-05	4.12466e-05	-1.49012e-06
51	0.0999999999999999	0.000210882	-1.68086e-05	4.39885e-05	-1.69874e-06
51	0	0.000224234	-1.9312e-05	4.62236e-05	-1.90736e-06

52	2	0.000183345	-1.27555e-05	3.76704e-05	-1.1921e-06
52	1.9	0.000135303	-6.91417e-06	2.79249e-05	-5.36445e-07
52	1.8	0.000113726	-4.88761e-06	2.39016e-05	-3.5763e-07
52	1.7	0.000103951	-4.17235e-06	2.22028e-05	-2.68223e-07
52	1.6	0.000100017	-3.81473e-06	2.14578e-05	-2.3842e-07
52	1.5	9.89442e-05	-3.6955e-06	2.13088e-05	-2.3842e-07
52	1.4	0.000100017	-3.81473e-06	2.14876e-05	-2.3842e-07
52	1.3	0.000102401	-3.93394e-06	2.19346e-05	-2.3842e-07
52	1.2	0.000105978	-4.29156e-06	2.25605e-05	-2.68223e-07
52	1.1	0.000110627	-4.64919e-06	2.34247e-05	-3.27827e-07
52	1	0.000116468	-5.12603e-06	2.44678e-05	-3.5763e-07
52	0.9	0.000123263	-5.84128e-06	2.56897e-05	-4.17234e-07
52	0.8	0.000131131	-6.43733e-06	2.715e-05	-5.06643e-07
52	0.7	0.000139476	-7.51021e-06	2.8819e-05	-5.9605e-07
52	0.6	0.000148893	-8.58313e-06	3.0786e-05	-7.15259e-07
52	0.5	0.000159861	-9.5368e-06	3.30212e-05	-8.34469e-07
52	0.4	0.000172139	-1.12057e-05	3.55842e-05	-1.01329e-06
52	0.3	0.000185371	-1.31131e-05	3.8326e-05	-1.2219e-06
52	0.2	0.000198008	-1.4782e-05	4.1187e-05	-1.43052e-06
52	0.0999999999999999	0.000210405	-1.68086e-05	4.38991e-05	-1.66894e-06
52	0	0.000223757	-1.91928e-05	4.60746e-05	-1.90736e-06

53	2	0.000183464	-1.28747e-05	3.76704e-05	-1.1623e-06
53	1.9	0.000135542	-7.03338e-06	2.79249e-05	-5.36445e-07
53	1.8	0.000113965	-4.7684e-06	2.39016e-05	-3.5763e-07
53	1.7	0.000104309	-4.17235e-06	2.2173e-05	-2.68223e-07
53	1.6	0.000100255	-3.6955e-06	2.14578e-05	-2.3842e-07
53	1.5	9.93018e-05	-3.6955e-06	2.13088e-05	-2.08617e-07
53	1.4	0.000100255	-3.6955e-06	2.14876e-05	-2.3842e-07
53	1.3	0.00010264	-3.93394e-06	2.19346e-05	-2.68223e-07
53	1.2	0.000106216	-4.29156e-06	2.25903e-05	-2.68223e-07
53	1.1	0.000110984	-4.7684e-06	2.34545e-05	-3.27827e-07
53	1	0.000116826	-5.24524e-06	2.44976e-05	-3.87432e-07
53	0.9	0.000123502	-5.84128e-06	2.57195e-05	-4.47037e-07
53	0.8	0.00013137	-6.43733e-06	2.72096e-05	-5.06643e-07
53	0.7	0.000139833	-7.51021e-06	2.88786e-05	-5.9605e-07
53	0.6	0.00014937	-8.58313e-06	3.08456e-05	-7.15259e-07
53	0.5	0.000160099	-9.77522e-06	3.30808e-05	-8.34469e-07
53	0.4	0.000172139	-1.12057e-05	3.5614e-05	-1.01329e-06
53	0.3	0.000185371	-1.28747e-05	3.8326e-05	-1.2219e-06
53	0.2	0.000197888	-1.4782e-05	4.11572e-05	-1.46032e-06
53	0.0999999999999999	0.000210286	-1.68086e-05	4.38096e-05	-1.66894e-06
53	0	0.000223161	-1.91928e-05	4.59256e-05	-1.87755e-06

54	2	0.000183583	-1.27555e-05	3.76704e-05	-1.1921e-06
54	1.9	0.0001359	-7.15259e-06	2.80143e-05	-5.36445e-07
54	1.8	0.000114203	-4.88761e-06	2.39612e-05	-3.27827e-07
54	1.7	0.000104428	-4.17235e-06	2.22326e-05	-2.68223e-07
54	1.6	0.000100375	-3.81473e-06	2.14876e-05	-2.3842e-07
54	1.5	9.9421e-05	-3.81473e-06	2.13386e-05	-2.3842e-07
54	1.4	0.000100375	-3.81473e-06	2.15174e-05	-2.3842e-07
54	1.3	0.000102759	-4.05314e-06	2.19644e-05	-2.3842e-07
54	1.2	0.000106574	-4.29156e-06	2.26201e-05	-2.98025e-07
54	1.1	0.000111104	-4.7684e-06	2.34545e-05	-3.5763e-07
54	1	0.000116945	-5.24524e-06	2.45274e-05	-3.5763e-07
54	0.9	0.000123859	-5.84128e-06	2.57791e-05	-4.17234e-07
54	0.8	0.000131608	-6.55654e-06	2.72096e-05	-5.06643e-07
54	0.7	0.000139953	-7.39101e-06	2.89084e-05	-5.9605e-07
54	0.6	0.000149609	-8.46392e-06	3.08754e-05	-7.15259e-07
54	0.5	0.000160337	-9.77522e-06	3.31404e-05	-8.34469e-07
54	0.4	0.000172497	-1.10865e-05	3.5614e-05	-1.01329e-06
54	0.3	0.000185371	-1.28747e-05	3.8326e-05	-1.2219e-06
54	0.2	0.000197888	-1.46628e-05	4.10678e-05	-1.46032e-06
54	0.0999999999999999	0.000210048	-1.66894e-05	4.37202e-05	-1.66894e-06
54	0	0.000222684	-1.90736e-05	4.58064e-05	-1.87755e-06

55	2	0.000183345	-1.27555e-05	3.76704e-05	-1.1921e-06
55	1.9	0.000136138	-7.03338e-06	2.80441e-05	-5.36445e-07
55	1.8	0.000114441	-5.00682e-06	2.3991e-05	-3.5763e-07
55	1.7	0.000104666	-4.17235e-06	2.22326e-05	-2.68223e-07
55	1.6	0.000100613	-3.81473e-06	2.14876e-05	-2.3842e-07
55	1.5	9.96594e-05	-3.81473e-06	2.13088e-05	-2.3842e-07
55	1.4	0.000100494	-3.81473e-06	2.15174e-05	-2.3842e-07
55	1.3	0.000103117	-4.05314e-06	2.19644e-05	-2.68223e-07
55	1.2	0.000106812	-4.41077e-06	2.26201e-05	-2.68223e-07
55	1.1	0.00011158	-4.7684e-06	2.34545e-05	-3.27827e-07
55	1	0.000117183	-5.24524e-06	2.45572e-05	-3.87432e-07
55	0.9	0.000124098	-5.84128e-06	2.58089e-05	-4.17234e-07
55	0.8	0.000131846	-6.55654e-06	2.72692e-05	-5.06643e-07
55	0.7	0.000140191	-7.39101e-06	2.8968e-05	-5.9605e-07
55	0.6	0.000149728	-8.58313e-06	3.09052e-05	-6.85457e-07
55	0.5	0.000160576	-9.77522e-06	3.31404e-05	-8.34469e-07
55	0.4	0.000172497	-1.13249e-05	3.5614e-05	-1.01329e-06
55	0.3	0.000185371	-1.28747e-05	3.82962e-05	-1.2219e-06
55	0.2	0.000197888	-1.46628e-05	4.10678e-05	-1.43052e-06
55	0.0999999999999999	0.000209809	-1.68086e-05	4.3601e-05	-1.63914e-06
55	0	0.000222207	-1.89544e-05	4.56872e-05	-1.87755e-06

56	2	0.000183345	-1.27555e-05	3.76406e-05	-1.1921e-06
56	1.9	0.000136257	-7.03338e-06	2.80739e-05	-5.36445e-07
56	1.8	0.00011468	-4.88761e-06	2.3991e-05	-3.27827e-07
56	1.7	0.000104905	-4.05314e-06	2.22326e-05	-2.68223e-07
56	1.6	0.000100852	-3.81473e-06	2.15174e-05	-2.3842e-07
56	1.5	9.98979e-05	-3.81473e-06	2.13684e-05	-2.68223e-07
56	1.4	0.000100732	-3.81473e-06	2.15472e-05	-2.3842e-07
56	1.3	0.000103236	-4.17235e-06	2.19644e-05	-2.3842e-07
56	1.2	0.000106931	-4.52998e-06	2.26797e-05	-2.98025e-07
56	1.1	0.00011158	-4.64919e-06	2.35141e-05	-3.27827e-07
56	1	0.000117422	-5.24524e-06	2.45572e-05	-3.5763e-07
56	0.9	0.000124336	-5.96049e-06	2.58685e-05	-4.17234e-07
56	0.8	0.000132085	-6.67575e-06	2.73288e-05	-5.36445e-07
56	0.7	0.000140549	-7.51021e-06	2.90276e-05	-5.9605e-07
56	0.6	0.000149966	-8.34471e-06	3.09946e-05	-7.15259e-07
56	0.5	0.000160933	-9.77522e-06	3.32e-05	-8.64271e-07
56	0.4	0.000172854	-1.14442e-05	3.56736e-05	-1.01329e-06
56	0.3	0.000185371	-1.31131e-05	3.83558e-05	-1.2219e-06
56	0.2	0.000197888	-1.49012e-05	4.1038e-05	-1.46032e-06
56	0.0999999999999999	0.000209809	-1.68086e-05	4.35712e-05	-1.63914e-06
56	0	0.000221849	-1.89544e-05	4.55382e-05	-1.84775e-06

57	2	0.000183345	-1.28747e-05	3.76406e-05	-1.1623e-06
57	1.9	0.000136496	-7.03338e-06	2.81037e-05	-5.36445e-07
57	1.8	0.000114799	-5.12603e-06	2.40804e-05	-3.5763e-07
57	1.7	0.000105143	-4.29156e-06	2.22923e-05	-2.68223e-07
57	1.6	0.00010109	-3.81473e-06	2.15472e-05	-2.3842e-07
57	1.5	0.000100136	-3.6955e-06	2.13386e-05	-2.68223e-07
57	1.4	0.00010109	-3.93394e-06	2.15472e-05	-2.3842e-07
57	1.3	0.000103474	-3.93394e-06	2.2024e-05	-2.68223e-07
57	1.2	0.00010717	-4.29156e-06	2.26797e-05	-2.68223e-07
57	1.1	0.000112057	-4.7684e-06	2.3544e-05	-3.27827e-07
57	1	0.000117422	-5.24524e-06	2.46168e-05	-3.5763e-07
57	0.9	0.000124455	-5.96049e-06	2.58983e-05	-4.17234e-07
57	0.8	0.000132085	-6.55654e-06	2.73586e-05	-5.36445e-07
57	0.7	0.000140787	-7.62945e-06	2.90574e-05	-5.9605e-07
57	0.6	0.000150205	-8.58313e-06	3.10245e-05	-7.15259e-07
57	0.5	0.000160933	-9.77522e-06	3.32298e-05	-8.34469e-07
57	0.4	0.000172974	-1.13249e-05	3.56438e-05	-9.83484e-07
57	0.3	0.000185491	-1.29939e-05	3.82962e-05	-1.2219e-06
57	0.2	0.000197769	-1.4782e-05	4.09784e-05	-1.43052e-06
57	0.0999999999999999	0.000209452	-1.65702e-05	4.3452e-05	-1.66894e-06
57	0	0.000221134	-1.88352e-05	4.53892e-05	-1.81795e-06

58	2	0.000183583	-1.27555e-05	3.76406e-05	-1.1623e-06
58	1.9	0.000136734	-7.03338e-06	2.81633e-05	-5.36445e-07
58	1.8	0.000114918	-5.00682e-06	2.40804e-05	-3.5763e-07
58	1.7	0.000105381	-4.17235e-06	2.22923e-05	-2.68223e-07
58	1.6	0.000101328	-3.93394e-06	2.1577e-05	-2.3842e-07
58	1.5	0.000100375	-3.81473e-06	2.13982e-05	-2.68223e-07
58	1.4	0.000101328	-3.81473e-06	2.1577e-05	-2.3842e-07
58	1.3	0.000103713	-4.05314e-06	2.2024e-05	-2.68223e-07
58	1.2	0.000107408	-4.41077e-06	2.27095e-05	-2.98025e-07
58	1.1	0.000112057	-4.7684e-06	2.35738e-05	-3.27827e-07
58	1	0.000117779	-5.24524e-06	2.46466e-05	-3.5763e-07
58	0.9	0.000124813	-5.84128e-06	2.59281e-05	-4.47037e-07
58	0.8	0.000132442	-6.67575e-06	2.73885e-05	-5.06643e-07
58	0.7	0.000140906	-7.62945e-06	2.90872e-05	-5.9605e-07
58	0.6	0.000150443	-8.70234e-06	3.10543e-05	-6.85457e-07
58	0.5	0.000161172	-9.89443e-06	3.32596e-05	-8.64271e-07
58	0.4	0.000173093	-1.14442e-05	3.56736e-05	-9.83484e-07
58	0.3	0.00018561	-1.31131e-05	3.82962e-05	-1.2219e-06
58	0.2	0.000197769	-1.4782e-05	4.09188e-05	-1.43052e-06
58	0.0999999999999999	0.000209213	-1.65702e-05	4.33626e-05	-1.63914e-06
58	0	0.000220896	-1.8716e-05	4.527e-05	-1.81795e-06

59	2	0.000183583	-1.27555e-05	3.76406e-05	-1.1921e-06
59	1.9	0.000137092	-7.03338e-06	2.81931e-05	-5.36445e-07
59	1.8	0.000115395	-5.00682e-06	2.41102e-05	-3.5763e-07
59	1.7	0.00010562	-4.29156e-06	2.23221e-05	-2.68223e-07
59	1.6	0.000101448	-3.81473e-06	2.1577e-05	-2.3842e-07
59	1.5	0.000100494	-3.6955e-06	2.13982e-05	-2.3842e-07
59	1.4	0.000101448	-3.93394e-06	2.16068e-05	-2.3842e-07
59	1.3	0.000103832	-4.17235e-06	2.20538e-05	-2.68223e-07
59	1.2	0.000107527	-4.41077e-06	2.27095e-05	-2.68223e-07
59	1.1	0.000112415	-4.7684e-06	2.36036e-05	-3.27827e-07
59	1	0.000118137	-5.36445e-06	2.46764e-05	-3.5763e-07
59	0.9	0.000124932	-5.96049e-06	2.59281e-05	-4.47037e-07
59	0.8	0.000132681	-6.67575e-06	2.74481e-05	-5.06643e-07
59	0.7	0.000141145	-7.51021e-06	2.91468e-05	-6.25852e-07
59	0.6	0.000150681	-8.58313e-06	3.11139e-05	-7.15259e-07
59	0.5	0.00016153	-9.77522e-06	3.32894e-05	-8.64271e-07
59	0.4	0.000173093	-1.14442e-05	3.57034e-05	-1.04309e-06
59	0.3	0.000185491	-1.29939e-05	3.82962e-05	-1.2219e-06
59	0.2	0.00019765	-1.4782e-05	4.0889e-05	-1.40072e-06
59	0.0999999999999999	0.000209094	-1.65702e-05	4.32732e-05	-1.60933e-06
59	0	0.00022018	-1.8716e-05	4.50911e-05	-1.81795e-06

60	2	0.000183583	-1.27555e-05	3.76108e-05	-1.1623e-06
60	1.9	0.000137211	-7.15259e-06	2.82229e-05	-5.66248e-07
60	1.8	0.000115514	-5.00682e-06	2.414e-05	-3.5763e-07
60	1.7	0.000105739	-4.29156e-06	2.23519e-05	-2.68223e-07
60	1.6	0.000101686	-3.93394e-06	2.16068e-05	-2.3842e-07
60	1.5	0.000100494	-3.81473e-06	2.1428e-05	-2.3842e-07
60	1.4	0.000101686	-3.81473e-06	2.16068e-05	-2.3842e-07
60	1.3	0.000104309	-4.17235e-06	2.20836e-05	-2.68223e-07
60	1.2	0.000107885	-4.52998e-06	2.27691e-05	-2.68223e-07
60	1.1	0.000112534	-4.7684e-06	2.36632e-05	-3.27827e-07
60	1	0.000118375	-5.36445e-06	2.47062e-05	-3.5763e-07
60	0.9	0.00012529	-5.84128e-06	2.59877e-05	-4.47037e-07
60	0.8	0.000133038	-6.67575e-06	2.74481e-05	-5.06643e-07
60	0.7	0.000141264	-7.62945e-06	2.91766e-05	-6.25852e-07
60	0.6	0.00015092	-8.58313e-06	3.11437e-05	-7.15259e-07
60	0.5	0.000161649	-9.89443e-06	3.33192e-05	-8.64271e-07
60	0.4	0.00017345	-1.13249e-05	3.57034e-05	-1.04309e-06
60	0.3	0.000185491	-1.31131e-05	3.82366e-05	-1.2219e-06
60	0.2	0.000197412	-1.4782e-05	4.08592e-05	-1.43052e-06
60	0.0999999999999999	0.000208856	-1.65702e-05	4.32136e-05	-1.60933e-06
60	0	0.000220061	-1.85968e-05	4.50017e-05	-1.78815e-06

61	2	0.000183583	-1.28747e-05	3.76406e-05	-1.1623e-06
61	1.9	0.000137568	-7.15259e-06	2.82825e-05	-5.36445e-07
61	1.8	0.000115753	-5.00682e-06	2.41698e-05	-3.5763e-07
61	1.7	0.000106097	-4.29156e-06	2.23817e-05	-2.68223e-07
61	1.6	0.000101924	-3.93394e-06	2.16068e-05	-2.3842e-07
61	1.5	0.000100852	-3.93394e-06	2.14578e-05	-2.3842e-07
61	1.4	0.000102044	-3.81473e-06	2.16068e-05	-2.68223e-07
61	1.3	0.000104428	-4.29156e-06	2.21134e-05	-2.68223e-07
61	1.2	0.000108123	-4.52998e-06	2.27989e-05	-2.98025e-07
61	1.1	0.000112892	-4.7684e-06	2.36632e-05	-3.27827e-07
61	1	0.000118494	-5.24524e-06	2.47658e-05	-3.5763e-07
61	0.9	0.000125409	-5.96049e-06	2.60473e-05	-4.47037e-07
61	0.8	0.000133038	-6.67575e-06	2.75077e-05	-5.36445e-07
61	0.7	0.000141622	-7.51021e-06	2.92362e-05	-6.25852e-07
61	0.6	0.000151158	-8.70234e-06	3.11735e-05	-7.45062e-07
61	0.5	0.000161768	-1.00136e-05	3.33788e-05	-8.64271e-07
61	0.4	0.00017357	-1.14442e-05	3.5763e-05	-1.01329e-06
61	0.3	0.00018561	-1.31131e-05	3.82962e-05	-1.1921e-06
61	0.2	0.000197412	-1.4782e-05	4.08294e-05	-1.43052e-06
61	0.0999999999999999	0.000208498	-1.65702e-05	4.31242e-05	-1.60933e-06
61	0	0.000219584	-1.82391e-05	4.49123e-05	-1.78815e-06

62	2	0.000183583	-1.27555e-05	3.76108e-05	-1.1921e-06
62	1.9	0.000137688	-7.2718e-06	2.83123e-05	-5.66248e-07
62	1.8	0.000115991	-5.12603e-06	2.41996e-05	-3.87432e-07
62	1.7	0.000106216	-4.29156e-06	2.24115e-05	-2.98025e-07
62	1.6	0.000102163	-3.93394e-06	2.16068e-05	-2.3842e-07
62	1.5	0.000101209	-3.6955e-06	2.14578e-05	-2.3842e-07
62	1.4	0.000102282	-3.93394e-06	2.16366e-05	-2.3842e-07
