# ppms_field_set_stable_set	k2200_voltage_set	lockin1_X	lockin1_Y	lockin2_X
# "Magnetic Field"	"voltage"	"X"	"Y"	"X"
# 91	101
3800	9.2	2.68222e-05	-2.3842e-07	3.93394e-06
3800	9.1	2.70606e-05	-2.3842e-07	4.02334e-06
3800	9	2.7299e-05	-3.5763e-07	4.11275e-06
3800	8.9	2.76567e-05	-2.3842e-07	4.26176e-06
3800	8.8	2.77759e-05	-2.3842e-07	4.38097e-06
3800	8.7	2.78951e-05	-2.3842e-07	4.52998e-06
3800	8.6	2.78951e-05	-2.3842e-07	4.67899e-06
3800	8.5	2.77759e-05	-2.3842e-07	4.7386e-06
3800	8.4	2.74183e-05	-2.3842e-07	4.7088e-06
3800	8.3	2.6703e-05	-2.3842e-07	4.61939e-06
3800	8.2	2.6107e-05	-2.3842e-07	4.55978e-06
3800	8.1	2.53917e-05	-1.1921e-07	4.44058e-06
3800	8	2.47956e-05	0	4.38097e-06
3800	7.9	2.45572e-05	-1.1921e-07	4.20216e-06
3800	7.8	2.46764e-05	-2.3842e-07	4.23196e-06
3800	7.7	2.56301e-05	-2.3842e-07	4.50018e-06
3800	7.6	2.68222e-05	-2.3842e-07	4.7088e-06
3800	7.5	2.76567e-05	-3.5763e-07	4.88761e-06
3800	7.4	2.83719e-05	-3.5763e-07	5.15583e-06
3800	7.3	2.90872e-05	-3.5763e-07	5.36445e-06
3800	7.2	2.98024e-05	-3.5763e-07	5.60287e-06
3800	7.1	3.03985e-05	-4.76841e-07	5.72208e-06
3800	7	3.05178e-05	-3.5763e-07	5.78168e-06
3800	6.9	3.0637e-05	-3.5763e-07	5.72208e-06
3800	6.8	3.03985e-05	-2.3842e-07	5.57306e-06
3800	6.7	2.99216e-05	-3.5763e-07	5.30484e-06
3800	6.6	2.99216e-05	-3.5763e-07	5.24524e-06
3800	6.5	3.01601e-05	-4.76841e-07	5.09623e-06
3800	6.4	3.05178e-05	-3.5763e-07	5.15583e-06
3800	6.3	3.18291e-05	-3.5763e-07	5.51346e-06
3800	6.2	3.42133e-05	-7.15259e-07	5.81148e-06
3800	6.1	3.56438e-05	-7.15259e-07	6.0201e-06
3800	6	3.61206e-05	-5.9605e-07	6.40753e-06
3800	5.9	3.63591e-05	-4.76841e-07	6.70555e-06
3800	5.8	3.63591e-05	-7.15259e-07	6.88437e-06
3800	5.7	3.62399e-05	-7.15259e-07	6.94397e-06
3800	5.6	3.60014e-05	-4.76841e-07	6.94397e-06
3800	5.5	3.58822e-05	-4.76841e-07	7.06318e-06
3800	5.4	3.56438e-05	-4.76841e-07	7.00357e-06
3800	5.3	3.55246e-05	-5.9605e-07	6.82476e-06
3800	5.2	3.52862e-05	-7.15259e-07	6.76516e-06
3800	5.1	3.61206e-05	-7.15259e-07	6.79496e-06
3800	5	3.88625e-05	-7.15259e-07	7.42081e-06
3800	4.9	4.30348e-05	-8.34469e-07	8.04669e-06
3800	4.8	4.57766e-05	-1.07289e-06	8.52352e-06
3800	4.7	4.69687e-05	-9.53682e-07	8.94075e-06
3800	4.6	4.76839e-05	-9.53682e-07	9.32819e-06
3800	4.5	4.86376e-05	-1.07289e-06	9.62621e-06
3800	4.4	4.89953e-05	-1.1921e-06	9.86463e-06
3800	4.3	4.79224e-05	-1.1921e-06	9.95403e-06
3800	4.2	4.76839e-05	-1.07289e-06	1.00434e-05
3800	4.1	4.81608e-05	-1.07289e-06	1.01627e-05
3800	4	4.87568e-05	-1.1921e-06	1.0103e-05
3800	3.9	4.94721e-05	-1.31131e-06	9.89443e-06
3800	3.8	4.93529e-05	-1.31131e-06	9.29838e-06
3800	3.7	4.93529e-05	-1.31131e-06	8.94075e-06
3800	3.6	5.43597e-05	-1.54973e-06	9.95403e-06
3800	3.5	6.15125e-05	-2.02657e-06	1.08779e-05
3800	3.4	6.78306e-05	-2.50341e-06	1.16826e-05
3800	3.3	7.30758e-05	-2.86104e-06	1.26362e-05
3800	3.2	7.71289e-05	-3.09946e-06	1.36495e-05
3800	3.1	7.76057e-05	-2.98025e-06	1.41264e-05
3800	3	7.68905e-05	-3.21867e-06	1.43648e-05
3800	2.9	7.53407e-05	-3.09946e-06	1.46628e-05
3800	2.8	7.40294e-05	-2.98025e-06	1.49608e-05
3800	2.7	7.52215e-05	-3.09946e-06	1.50502e-05
3800	2.6	7.78441e-05	-3.45708e-06	1.4782e-05
3800	2.5	7.99899e-05	-3.57629e-06	1.45436e-05
3800	2.4	8.1778e-05	-3.6955e-06	1.48714e-05
3800	2.3	8.96459e-05	-4.29156e-06	1.76729e-05
3800	2.2	0.000102044	-5.72208e-06	2.02955e-05
3800	2.1	0.000116587	-7.2718e-06	2.22028e-05
3800	2	0.000129701	-8.82155e-06	2.4289e-05
3800	1.9	0.000137449	-9.89443e-06	2.64944e-05
3800	1.8	0.000142575	-1.08481e-05	2.85805e-05
3800	1.7	0.00014639	-1.14442e-05	3.05476e-05
3800	1.6	0.000151635	-1.22786e-05	3.14119e-05
3800	1.5	0.000159145	-1.32323e-05	2.9713e-05
3800	1.4	0.000154973	-1.27555e-05	2.56897e-05
3800	1.3	0.000154973	-1.27555e-05	2.25307e-05
3800	1.2	0.000154973	-1.26362e-05	2.00273e-05
3800	1.1	0.000147105	-1.14442e-05	1.81795e-05
3800	1	0.000154615	-1.2517e-05	2.08319e-05
3800	0.9	0.000193954	-1.88352e-05	3.15907e-05
3800	0.799999999999999	0.000251414	-3.07562e-05	3.96969e-05
3800	0.699999999999999	0.000304701	-4.47037e-05	4.61938e-05
3800	0.6	0.000367286	-6.42543e-05	5.31378e-05
3800	0.5	0.000437262	-9.05995e-05	5.98731e-05
3800	0.399999999999999	0.000512604	-0.000123144	6.61318e-05
3800	0.299999999999999	0.000607494	-0.000169874	8.41026e-05
3800	0.199999999999999	0.000713471	-0.000230432	0.000110358
3800	0.0999999999999996	0.000815157	-0.00029874	0.000134469
3800	0	0.000924233	-0.000387551	0.000157357

3700	10	3.11139e-05	-4.76841e-07	5.60287e-06
3700	9.9	2.74183e-05	-2.3842e-07	4.97702e-06
3700	9.8	2.63454e-05	-2.3842e-07	4.7386e-06
3700	9.7	2.77759e-05	-2.3842e-07	4.64919e-06
3700	9.6	2.70606e-05	-3.5763e-07	4.17235e-06
3700	9.5	2.6107e-05	-2.3842e-07	3.75511e-06
3700	9.4	2.55109e-05	-2.3842e-07	3.6061e-06
3700	9.3	2.55109e-05	-2.3842e-07	3.57629e-06
3700	9.2	2.55109e-05	-2.3842e-07	3.57629e-06
3700	9.1	2.55109e-05	-2.3842e-07	3.6359e-06
3700	9	2.57493e-05	-2.3842e-07	3.6657e-06
3700	8.9	2.62262e-05	-1.1921e-07	3.75511e-06
3700	8.8	2.65838e-05	-2.3842e-07	3.96374e-06
3700	8.7	2.69414e-05	-2.3842e-07	4.17235e-06
3700	8.6	2.7299e-05	-2.3842e-07	4.32137e-06
3700	8.5	2.77759e-05	-2.3842e-07	4.55978e-06
3700	8.4	2.77759e-05	-3.5763e-07	4.7088e-06
3700	8.3	2.76567e-05	-2.3842e-07	4.82801e-06
3700	8.2	2.74183e-05	-3.5763e-07	4.7982e-06
3700	8.1	2.70606e-05	-2.3842e-07	4.7982e-06
3700	8	2.64646e-05	-2.3842e-07	4.7386e-06
3700	7.9	2.59877e-05	-2.3842e-07	4.7982e-06
3700	7.8	2.53917e-05	-2.3842e-07	4.55978e-06
3700	7.7	2.49149e-05	-2.3842e-07	4.44058e-06
3700	7.6	2.50341e-05	-2.3842e-07	4.41077e-06
3700	7.5	2.59877e-05	-2.3842e-07	4.67899e-06
3700	7.4	2.71798e-05	-2.3842e-07	5.00682e-06
3700	7.3	2.81335e-05	-3.5763e-07	5.12603e-06
3700	7.2	2.90872e-05	-3.5763e-07	5.39425e-06
3700	7.1	2.99216e-05	-3.5763e-07	5.63267e-06
3700	7	3.05178e-05	-3.5763e-07	5.78168e-06
3700	6.9	3.0637e-05	-3.5763e-07	5.78168e-06
3700	6.8	3.07562e-05	-2.3842e-07	5.84128e-06
3700	6.7	3.07562e-05	-2.3842e-07	5.81148e-06
3700	6.6	3.0637e-05	-3.5763e-07	5.66247e-06
3700	6.5	3.01601e-05	-4.76841e-07	5.45385e-06
3700	6.4	2.99216e-05	-3.5763e-07	5.18563e-06
3700	6.3	2.99216e-05	-3.5763e-07	4.97702e-06
3700	6.2	3.0637e-05	-3.5763e-07	5.15583e-06
3700	6.1	3.2902e-05	-4.76841e-07	5.60287e-06
3700	6	3.46901e-05	-5.9605e-07	5.90089e-06
3700	5.9	3.5763e-05	-5.9605e-07	6.22871e-06
3700	5.8	3.64783e-05	-4.76841e-07	6.64595e-06
3700	5.7	3.67167e-05	-5.9605e-07	7.03338e-06
3700	5.6	3.67167e-05	-7.15259e-07	7.09298e-06
3700	5.5	3.63591e-05	-7.15259e-07	7.12278e-06
3700	5.4	3.62399e-05	-5.9605e-07	7.3314e-06
3700	5.3	3.61206e-05	-5.9605e-07	7.3612e-06
3700	5.2	3.61206e-05	-5.9605e-07	7.2718e-06
3700	5.1	3.60014e-05	-7.15259e-07	7.18239e-06
3700	5	3.67167e-05	-7.15259e-07	7.18239e-06
3700	4.9	3.83856e-05	-7.15259e-07	7.42081e-06
3700	4.8	4.18427e-05	-8.34469e-07	7.98708e-06
3700	4.7	4.51806e-05	-9.53682e-07	8.46392e-06
3700	4.6	4.73263e-05	-1.07289e-06	8.97056e-06
3700	4.5	4.83992e-05	-1.07289e-06	9.35799e-06
3700	4.4	4.95913e-05	-1.07289e-06	9.80502e-06
3700	4.3	4.97105e-05	-1.07289e-06	1.01627e-05
3700	4.2	4.8876e-05	-1.07289e-06	1.03415e-05
3700	4.1	4.87568e-05	-1.1921e-06	1.04011e-05
3700	4	4.92337e-05	-1.31131e-06	1.04607e-05
3700	3.9	4.97105e-05	-1.31131e-06	1.04309e-05
3700	3.8	4.99489e-05	-1.31131e-06	1.00732e-05
3700	3.7	4.92337e-05	-1.1921e-06	9.41759e-06
3700	3.6	4.94721e-05	-1.31131e-06	9.05996e-06
3700	3.5	5.43597e-05	-1.66894e-06	1.0103e-05
3700	3.4	6.16317e-05	-2.02657e-06	1.10269e-05
3700	3.3	6.84266e-05	-2.50341e-06	1.19508e-05
3700	3.2	7.47447e-05	-2.86104e-06	1.29641e-05
3700	3.1	7.80826e-05	-3.09946e-06	1.37985e-05
3700	3	7.82018e-05	-3.09946e-06	1.4335e-05
3700	2.9	7.74865e-05	-3.09946e-06	1.46926e-05
3700	2.8	7.54599e-05	-3.09946e-06	1.51098e-05
3700	2.7	7.53407e-05	-3.09946e-06	1.52589e-05
3700	2.6	7.76057e-05	-3.33787e-06	1.50204e-05
3700	2.5	8.07052e-05	-3.57629e-06	1.48118e-05
3700	2.4	8.24933e-05	-3.81473e-06	1.46628e-05
3700	2.3	8.47583e-05	-3.81473e-06	1.54973e-05
3700	2.2	9.35798e-05	-4.64919e-06	1.91928e-05
3700	2.1	0.000109673	-6.31812e-06	2.14578e-05
3700	2	0.000124575	-8.10629e-06	2.3544e-05
3700	1.9	0.000133277	-9.29838e-06	2.57195e-05
3700	1.8	0.000140191	-1.02521e-05	2.77461e-05
3700	1.7	0.000144959	-1.12057e-05	2.98024e-05
3700	1.6	0.000150443	-1.20402e-05	3.15311e-05
3700	1.5	0.000159503	-1.32323e-05	3.08456e-05
3700	1.4	0.000159861	-1.33515e-05	2.80441e-05
3700	1.3	0.000157834	-1.33515e-05	2.414e-05
3700	1.2	0.000156761	-1.31131e-05	2.1577e-05
3700	1.1	0.00015235	-1.21594e-05	1.88054e-05
3700	1	0.000154139	-1.23978e-05	1.93716e-05
3700	0.9	0.000180007	-1.60934e-05	2.86998e-05
3700	0.799999999999999	0.000236155	-2.7299e-05	3.81174e-05
3700	0.699999999999999	0.000290992	-4.0889e-05	4.527e-05
3700	0.6	0.000353338	-5.94857e-05	5.20947e-05
3700	0.5	0.000427367	-8.61888e-05	5.90982e-05
3700	0.399999999999999	0.000504617	-0.00011921	6.53868e-05
3700	0.299999999999999	0.000598077	-0.000164867	8.14204e-05
3700	0.199999999999999	0.000704173	-0.000224472	0.000107676
3700	0.0999999999999996	0.000807527	-0.000293614	0.000132323
3700	0	0.000915054	-0.000377895	0.00015542

3600	10	3.09946e-05	-4.76841e-07	5.69227e-06
3600	9.9	2.62262e-05	0	4.7386e-06
3600	9.8	2.71798e-05	-1.1921e-07	4.97702e-06
3600	9.7	2.70606e-05	-2.3842e-07	4.44058e-06
3600	9.6	2.57493e-05	-2.3842e-07	3.84453e-06
3600	9.5	2.51533e-05	-2.3842e-07	3.78491e-06
3600	9.4	2.50341e-05	-2.3842e-07	3.90413e-06
3600	9.3	2.49149e-05	-2.3842e-07	3.96374e-06
3600	9.2	2.49149e-05	-2.3842e-07	3.96374e-06
3600	9.1	2.49149e-05	-2.3842e-07	3.90413e-06
3600	9	2.49149e-05	-2.3842e-07	3.84453e-06
3600	8.9	2.51533e-05	-2.3842e-07	3.81473e-06
3600	8.8	2.52725e-05	-1.1921e-07	3.75511e-06
3600	8.7	2.56301e-05	-2.3842e-07	3.81473e-06
3600	8.6	2.59877e-05	-2.3842e-07	3.96374e-06
3600	8.5	2.65838e-05	-2.3842e-07	4.20216e-06
3600	8.4	2.70606e-05	-2.3842e-07	4.44058e-06
3600	8.3	2.74183e-05	-2.3842e-07	4.61939e-06
3600	8.2	2.76567e-05	-2.3842e-07	4.82801e-06
3600	8.1	2.75375e-05	-2.3842e-07	4.91741e-06
3600	8	2.74183e-05	-2.3842e-07	4.94721e-06
3600	7.9	2.71798e-05	-3.5763e-07	4.88761e-06
3600	7.8	2.64646e-05	-3.5763e-07	4.82801e-06
3600	7.7	2.58685e-05	-2.3842e-07	4.7386e-06
3600	7.6	2.53917e-05	-2.3842e-07	4.58959e-06
3600	7.5	2.50341e-05	-2.3842e-07	4.50018e-06
3600	7.4	2.51533e-05	-3.5763e-07	4.52998e-06
3600	7.3	2.6107e-05	-3.5763e-07	4.7088e-06
3600	7.2	2.77759e-05	-3.5763e-07	5.15583e-06
3600	7.1	2.88488e-05	-3.5763e-07	5.39425e-06
3600	7	2.94448e-05	-3.5763e-07	5.54326e-06
3600	6.9	3.01601e-05	-3.5763e-07	5.72208e-06
3600	6.8	3.0637e-05	-2.3842e-07	5.78168e-06
3600	6.7	3.08754e-05	-3.5763e-07	5.87109e-06
3600	6.6	3.08754e-05	-3.5763e-07	5.93069e-06
3600	6.5	3.07562e-05	-3.5763e-07	5.78168e-06
3600	6.4	3.05178e-05	-3.5763e-07	5.60287e-06
3600	6.3	3.02793e-05	-3.5763e-07	5.39425e-06
3600	6.2	3.02793e-05	-4.76841e-07	5.15583e-06
3600	6.1	3.05178e-05	-3.5763e-07	5.09623e-06
3600	6	3.18291e-05	-3.5763e-07	5.42405e-06
3600	5.9	3.38557e-05	-4.76841e-07	5.84128e-06
3600	5.8	3.52862e-05	-4.76841e-07	6.10951e-06
3600	5.7	3.64783e-05	-4.76841e-07	6.61614e-06
3600	5.6	3.70743e-05	-7.15259e-07	7.06318e-06
3600	5.5	3.73127e-05	-5.9605e-07	7.3612e-06
3600	5.4	3.71935e-05	-4.76841e-07	7.48041e-06
3600	5.3	3.68359e-05	-5.9605e-07	7.54002e-06
3600	5.2	3.64783e-05	-5.9605e-07	7.62945e-06
3600	5.1	3.64783e-05	-7.15259e-07	7.54002e-06
3600	5	3.62399e-05	-7.15259e-07	7.54002e-06
3600	4.9	3.69551e-05	-7.15259e-07	7.39101e-06
3600	4.8	3.82664e-05	-7.15259e-07	7.42081e-06
3600	4.7	4.0889e-05	-8.34469e-07	7.92748e-06
3600	4.6	4.45845e-05	-9.53682e-07	8.46392e-06
3600	4.5	4.72071e-05	-1.07289e-06	8.88115e-06
3600	4.4	4.91145e-05	-1.1921e-06	9.32819e-06
3600	4.3	5.00681e-05	-1.31131e-06	9.77522e-06
3600	4.2	4.95913e-05	-1.31131e-06	1.02819e-05
3600	4.1	4.97105e-05	-1.1921e-06	1.06097e-05
3600	4	4.99489e-05	-1.31131e-06	1.07587e-05
3600	3.9	4.99489e-05	-1.1921e-06	1.06991e-05
3600	3.8	5.04258e-05	-1.43052e-06	1.04309e-05
3600	3.7	5.01873e-05	-1.31131e-06	9.86463e-06
3600	3.6	4.93529e-05	-1.31131e-06	9.35799e-06
3600	3.5	4.99489e-05	-1.43052e-06	9.26858e-06
3600	3.4	5.43597e-05	-1.54973e-06	1.02819e-05
3600	3.3	6.15125e-05	-2.02657e-06	1.14143e-05
3600	3.2	6.97379e-05	-2.50341e-06	1.23084e-05
3600	3.1	7.6056e-05	-2.98025e-06	1.30535e-05
3600	3	7.8321e-05	-3.09946e-06	1.37687e-05
3600	2.9	7.87978e-05	-3.33787e-06	1.44244e-05
3600	2.8	7.76057e-05	-3.21867e-06	1.50204e-05
3600	2.7	7.62944e-05	-3.21867e-06	1.52589e-05
3600	2.6	7.71289e-05	-3.09946e-06	1.51396e-05
3600	2.5	8.08244e-05	-3.57629e-06	1.50204e-05
3600	2.4	8.3447e-05	-3.81473e-06	1.49012e-05
3600	2.3	8.45199e-05	-3.93394e-06	1.4931e-05
3600	2.2	8.80961e-05	-4.29156e-06	1.6898e-05
3600	2.1	0.00010109	-5.36445e-06	2.03849e-05
3600	2	0.000118018	-7.15259e-06	2.28585e-05
3600	1.9	0.000129105	-8.70234e-06	2.50639e-05
3600	1.8	0.000136257	-9.65601e-06	2.70308e-05
3600	1.7	0.00014341	-1.06097e-05	2.90276e-05
3600	1.6	0.000149013	-1.18018e-05	3.11735e-05
3600	1.5	0.000157834	-1.31131e-05	3.15311e-05
3600	1.4	0.000163079	-1.37091e-05	2.94746e-05
3600	1.3	0.000160695	-1.35899e-05	2.59877e-05
3600	1.2	0.000158907	-1.31131e-05	2.30373e-05
3600	1.1	0.000158311	-1.27555e-05	2.00571e-05
3600	1	0.000155092	-1.26362e-05	1.91034e-05
3600	0.9	0.000168444	-1.44244e-05	2.52427e-05
3600	0.799999999999999	0.000218512	-2.36036e-05	3.63889e-05
3600	0.699999999999999	0.000276687	-3.70743e-05	4.44057e-05
3600	0.6	0.000338795	-5.45981e-05	5.1439e-05
3600	0.5	0.000415804	-8.15396e-05	5.87406e-05
3600	0.399999999999999	0.000499133	-0.000116468	6.50887e-05
3600	0.299999999999999	0.000588421	-0.000159622	7.8768e-05
3600	0.199999999999999	0.000693921	-0.000217677	0.000105143
3600	0.0999999999999996	0.000800971	-0.00028825	0.000130148
3600	0	0.000906471	-0.000370624	0.000153393

3500	10	3.09946e-05	-3.5763e-07	5.75188e-06
3500	9.9	2.59877e-05	-2.3842e-07	4.7982e-06
3500	9.8	2.7299e-05	-2.3842e-07	4.91741e-06
3500	9.7	2.56301e-05	-2.3842e-07	3.96374e-06
3500	9.6	2.49149e-05	-2.3842e-07	3.99354e-06
3500	9.5	2.49149e-05	-2.3842e-07	4.23196e-06
3500	9.4	2.51533e-05	-2.3842e-07	4.38097e-06
3500	9.3	2.51533e-05	-2.3842e-07	4.38097e-06
3500	9.2	2.51533e-05	-2.3842e-07	4.38097e-06
3500	9.1	2.51533e-05	-2.3842e-07	4.44058e-06
3500	9	2.51533e-05	-2.3842e-07	4.35117e-06
3500	8.9	2.49149e-05	-2.3842e-07	4.20216e-06
3500	8.8	2.50341e-05	-2.3842e-07	4.08295e-06
3500	8.7	2.50341e-05	-1.1921e-07	3.99354e-06
3500	8.6	2.51533e-05	-1.1921e-07	3.87433e-06
3500	8.5	2.53917e-05	-2.3842e-07	3.87433e-06
3500	8.4	2.55109e-05	-2.3842e-07	3.90413e-06
3500	8.3	2.59877e-05	-2.3842e-07	4.14255e-06
3500	8.2	2.65838e-05	-2.3842e-07	4.41077e-06
3500	8.1	2.70606e-05	-2.3842e-07	4.64919e-06
3500	8	2.74183e-05	-2.3842e-07	4.91741e-06
3500	7.9	2.77759e-05	-2.3842e-07	5.00682e-06
3500	7.8	2.76567e-05	-2.3842e-07	5.12603e-06
3500	7.7	2.7299e-05	-2.3842e-07	5.12603e-06
3500	7.6	2.65838e-05	-1.1921e-07	4.94721e-06
3500	7.5	2.59877e-05	-1.1921e-07	4.7982e-06
3500	7.4	2.53917e-05	-2.3842e-07	4.67899e-06
3500	7.3	2.53917e-05	-2.3842e-07	4.7088e-06
3500	7.2	2.56301e-05	-1.1921e-07	4.7088e-06
3500	7.1	2.6107e-05	-2.3842e-07	4.7386e-06
3500	7	2.74183e-05	-2.3842e-07	5.03662e-06
3500	6.9	2.84911e-05	-2.3842e-07	5.27504e-06
3500	6.8	2.94448e-05	-3.5763e-07	5.54326e-06
3500	6.7	3.03985e-05	-2.3842e-07	5.69227e-06
3500	6.6	3.07562e-05	-3.5763e-07	5.81148e-06
3500	6.5	3.12331e-05	-3.5763e-07	5.93069e-06
3500	6.4	3.09946e-05	-4.76841e-07	5.87109e-06
3500	6.3	3.11139e-05	-3.5763e-07	5.69227e-06
3500	6.2	3.09946e-05	-3.5763e-07	5.48366e-06
3500	6.1	3.07562e-05	-4.76841e-07	5.42405e-06
3500	6	3.09946e-05	-3.5763e-07	5.36445e-06
3500	5.9	3.14715e-05	-3.5763e-07	5.36445e-06
3500	5.8	3.27828e-05	-3.5763e-07	5.69227e-06
3500	5.7	3.46901e-05	-5.9605e-07	6.0797e-06
3500	5.6	3.61206e-05	-5.9605e-07	6.43733e-06
3500	5.5	3.70743e-05	-5.9605e-07	6.94397e-06
3500	5.4	3.76704e-05	-7.15259e-07	7.3612e-06
3500	5.3	3.77896e-05	-5.9605e-07	7.65926e-06
3500	5.2	3.74319e-05	-7.15259e-07	7.65926e-06
3500	5.1	3.71935e-05	-4.76841e-07	7.68906e-06
3500	5	3.68359e-05	-5.9605e-07	7.74866e-06
3500	4.9	3.65975e-05	-7.15259e-07	7.77846e-06
3500	4.8	3.68359e-05	-5.9605e-07	7.65926e-06
3500	4.7	3.8028e-05	-7.15259e-07	7.48041e-06
3500	4.6	4.00546e-05	-7.15259e-07	7.71886e-06
3500	4.5	4.375e-05	-8.34469e-07	8.2553e-06
3500	4.4	4.72071e-05	-1.07289e-06	8.82155e-06
3500	4.3	4.93529e-05	-1.07289e-06	9.20898e-06
3500	4.2	4.98297e-05	-1.1921e-06	9.59641e-06
3500	4.1	4.99489e-05	-1.1921e-06	1.00434e-05
3500	4	5.03066e-05	-1.31131e-06	1.04905e-05
3500	3.9	5.0545e-05	-1.31131e-06	1.07289e-05
3500	3.8	5.0545e-05	-1.31131e-06	1.05799e-05
3500	3.7	5.09026e-05	-1.31131e-06	1.03415e-05
3500	3.6	5.03066e-05	-1.43052e-06	9.98384e-06
3500	3.5	4.97105e-05	-1.31131e-06	9.71562e-06
3500	3.4	5.03066e-05	-1.31131e-06	9.71562e-06
3500	3.3	5.43597e-05	-1.54973e-06	1.06395e-05
3500	3.2	6.22277e-05	-1.90736e-06	1.16528e-05
3500	3.1	7.08108e-05	-2.62262e-06	1.23382e-05
3500	3	7.65328e-05	-2.98025e-06	1.30237e-05
3500	2.9	7.87978e-05	-3.09946e-06	1.37985e-05
3500	2.8	7.99899e-05	-3.21867e-06	1.48118e-05
3500	2.7	7.8321e-05	-3.09946e-06	1.53185e-05
3500	2.6	7.78441e-05	-3.33787e-06	1.51694e-05
3500	2.5	7.98707e-05	-3.45708e-06	1.4931e-05
3500	2.4	8.32085e-05	-3.6955e-06	1.47522e-05
3500	2.3	8.48775e-05	-3.81473e-06	1.48118e-05
3500	2.2	8.59504e-05	-3.93394e-06	1.53483e-05
3500	2.1	9.29837e-05	-4.64919e-06	1.83583e-05
3500	2	0.000108004	-6.0797e-06	2.16068e-05
3500	1.9	0.000122786	-7.74866e-06	2.414e-05
3500	1.8	0.000132204	-9.17917e-06	2.6256e-05
3500	1.7	0.000140668	-1.03713e-05	2.81931e-05
3500	1.6	0.000147701	-1.14442e-05	3.04283e-05
3500	1.5	0.00015545	-1.26362e-05	3.19185e-05
3500	1.4	0.000164629	-1.39475e-05	3.10841e-05
3500	1.3	0.000164033	-1.37091e-05	2.84613e-05
3500	1.2	0.000160933	-1.35899e-05	2.50639e-05
3500	1.1	0.000164271	-1.38283e-05	2.22923e-05
3500	1	0.000155807	-1.26362e-05	2.00571e-05
3500	0.9	0.000165702	-1.38283e-05	2.25307e-05
3500	0.799999999999999	0.000202538	-2.02657e-05	3.44219e-05
3500	0.699999999999999	0.000263216	-3.3498e-05	4.3452e-05
3500	0.6	0.000323536	-4.99489e-05	5.10218e-05
3500	0.5	0.000402572	-7.61752e-05	5.84426e-05
3500	0.399999999999999	0.000482084	-0.0001086	6.51483e-05
3500	0.299999999999999	0.000576381	-0.000153423	7.69203e-05
3500	0.199999999999999	0.000681762	-0.000210286	0.000101984
3500	0.0999999999999996	0.000790123	-0.00028074	0.000127167
3500	0	0.000895027	-0.000360133	0.000150622

3400	10	3.03985e-05	-2.3842e-07	5.60287e-06
3400	9.9	2.70606e-05	-2.3842e-07	5.00682e-06
3400	9.8	2.64646e-05	-1.1921e-07	4.44058e-06
3400	9.7	2.51533e-05	-2.3842e-07	4.20216e-06
3400	9.6	2.51533e-05	-2.3842e-07	4.50018e-06
3400	9.5	2.49149e-05	-1.1921e-07	4.38097e-06
3400	9.4	2.47956e-05	0	4.23196e-06
3400	9.3	2.45572e-05	-1.1921e-07	4.23196e-06
3400	9.2	2.45572e-05	-2.3842e-07	4.23196e-06
3400	9.1	2.47956e-05	-1.1921e-07	4.29156e-06
3400	9	2.49149e-05	-2.3842e-07	4.38097e-06
3400	8.9	2.50341e-05	-1.1921e-07	4.47038e-06
3400	8.8	2.50341e-05	-1.1921e-07	4.47038e-06
3400	8.7	2.50341e-05	-2.3842e-07	4.52998e-06
3400	8.6	2.51533e-05	-2.3842e-07	4.47038e-06
3400	8.5	2.50341e-05	-1.1921e-07	4.35117e-06
3400	8.4	2.51533e-05	-1.1921e-07	4.23196e-06
3400	8.3	2.52725e-05	-2.3842e-07	4.02334e-06
3400	8.2	2.53917e-05	-3.5763e-07	3.96374e-06
3400	8.1	2.57493e-05	-2.3842e-07	4.14255e-06
3400	8	2.63454e-05	-2.3842e-07	4.41077e-06
3400	7.9	2.70606e-05	-2.3842e-07	4.64919e-06
3400	7.8	2.74183e-05	-3.5763e-07	4.7982e-06
3400	7.7	2.76567e-05	-3.5763e-07	4.88761e-06
3400	7.6	2.75375e-05	-3.5763e-07	5.00682e-06
3400	7.5	2.74183e-05	-2.3842e-07	5.06642e-06
3400	7.4	2.68222e-05	-2.3842e-07	5.03662e-06
3400	7.3	2.65838e-05	-1.1921e-07	5.00682e-06
3400	7.2	2.62262e-05	-2.3842e-07	4.97702e-06
3400	7.1	2.58685e-05	-2.3842e-07	4.88761e-06
3400	7	2.57493e-05	-2.3842e-07	4.7088e-06
3400	6.9	2.62262e-05	-3.5763e-07	4.67899e-06
3400	6.8	2.77759e-05	-2.3842e-07	4.97702e-06
3400	6.7	2.92064e-05	-2.3842e-07	5.36445e-06
3400	6.6	3.01601e-05	-3.5763e-07	5.69227e-06
3400	6.5	3.09946e-05	-3.5763e-07	5.93069e-06
3400	6.4	3.13523e-05	-3.5763e-07	5.9903e-06
3400	6.3	3.12331e-05	-3.5763e-07	5.9903e-06
3400	6.2	3.14715e-05	-3.5763e-07	5.90089e-06
3400	6.1	3.13523e-05	-4.76841e-07	5.72208e-06
3400	6	3.11139e-05	-3.5763e-07	5.57306e-06
3400	5.9	3.13523e-05	-3.5763e-07	5.51346e-06
3400	5.8	3.20675e-05	-3.5763e-07	5.39425e-06
3400	5.7	3.2306e-05	-4.76841e-07	5.54326e-06
3400	5.6	3.37365e-05	-3.5763e-07	5.96049e-06
3400	5.5	3.54054e-05	-4.76841e-07	6.34792e-06
